,index,U,M,t,UM,count
0,500,1,2,0,(1+2j),1.0
1,501,1,2,45,(1+2j),0.990234375
2,502,1,2,90,(1+2j),0.9609375
3,503,1,2,136,(1+2j),0.931640625
4,504,1,2,181,(1+2j),0.849609375
5,505,1,2,227,(1+2j),0.779296875
6,506,1,2,272,(1+2j),0.681640625
7,507,1,2,318,(1+2j),0.56640625
8,508,1,2,363,(1+2j),0.39453125
9,509,1,2,409,(1+2j),0.26953125
10,510,1,2,454,(1+2j),0.1484375
11,511,1,2,500,(1+2j),-0.005859375
12,512,1,2,545,(1+2j),-0.095703125
13,513,1,2,590,(1+2j),-0.26171875
14,514,1,2,636,(1+2j),-0.357421875
15,515,1,2,681,(1+2j),-0.5078125
16,516,1,2,727,(1+2j),-0.615234375
17,517,1,2,772,(1+2j),-0.66015625
18,518,1,2,818,(1+2j),-0.791015625
19,519,1,2,863,(1+2j),-0.83203125
20,520,1,2,909,(1+2j),-0.87109375
21,521,1,2,954,(1+2j),-0.892578125
22,522,1,2,1000,(1+2j),-0.921875
23,523,1,2,1045,(1+2j),-0.89453125
24,524,1,2,1090,(1+2j),-0.86328125
25,525,1,2,1136,(1+2j),-0.7734375
26,526,1,2,1181,(1+2j),-0.71484375
27,527,1,2,1227,(1+2j),-0.681640625
28,528,1,2,1272,(1+2j),-0.48828125
29,529,1,2,1318,(1+2j),-0.431640625
30,530,1,2,1363,(1+2j),-0.259765625
31,531,1,2,1409,(1+2j),-0.146484375
32,532,1,2,1454,(1+2j),-0.0546875
33,533,1,2,1500,(1+2j),0.1484375
34,534,1,2,1545,(1+2j),0.23046875
35,535,1,2,1590,(1+2j),0.369140625
36,536,1,2,1636,(1+2j),0.431640625
37,537,1,2,1681,(1+2j),0.580078125
38,538,1,2,1727,(1+2j),0.70703125
39,539,1,2,1772,(1+2j),0.740234375
40,540,1,2,1818,(1+2j),0.853515625
41,541,1,2,1863,(1+2j),0.904296875
42,542,1,2,1909,(1+2j),0.919921875
43,543,1,2,1954,(1+2j),0.9375
44,544,1,2,2000,(1+2j),0.94140625
45,545,1,2,2045,(1+2j),0.92578125
46,546,1,2,2090,(1+2j),0.880859375
47,547,1,2,2136,(1+2j),0.83984375
48,548,1,2,2181,(1+2j),0.732421875
49,549,1,2,2227,(1+2j),0.640625
50,550,1,2,2272,(1+2j),0.52734375
51,551,1,2,2318,(1+2j),0.40234375
52,552,1,2,2363,(1+2j),0.251953125
53,553,1,2,2409,(1+2j),0.162109375
54,554,1,2,2454,(1+2j),0.046875
55,555,1,2,2500,(1+2j),-0.142578125
56,556,1,2,2545,(1+2j),-0.279296875
57,557,1,2,2590,(1+2j),-0.36328125
58,558,1,2,2636,(1+2j),-0.5390625
59,559,1,2,2681,(1+2j),-0.642578125
60,560,1,2,2727,(1+2j),-0.701171875
61,561,1,2,2772,(1+2j),-0.791015625
62,562,1,2,2818,(1+2j),-0.90234375
63,563,1,2,2863,(1+2j),-0.931640625
64,564,1,2,2909,(1+2j),-0.95703125
65,565,1,2,2954,(1+2j),-0.970703125
66,566,1,2,3000,(1+2j),-0.970703125
67,567,1,2,3045,(1+2j),-0.95703125
68,568,1,2,3090,(1+2j),-0.916015625
69,569,1,2,3136,(1+2j),-0.859375
70,570,1,2,3181,(1+2j),-0.744140625
71,571,1,2,3227,(1+2j),-0.62890625
72,572,1,2,3272,(1+2j),-0.564453125
73,573,1,2,3318,(1+2j),-0.427734375
74,574,1,2,3363,(1+2j),-0.306640625
75,575,1,2,3409,(1+2j),-0.16015625
76,576,1,2,3454,(1+2j),0.013671875
77,577,1,2,3500,(1+2j),0.11328125
78,578,1,2,3545,(1+2j),0.2265625
79,579,1,2,3590,(1+2j),0.3671875
80,580,1,2,3636,(1+2j),0.4765625
81,581,1,2,3681,(1+2j),0.603515625
82,582,1,2,3727,(1+2j),0.671875
83,583,1,2,3772,(1+2j),0.755859375
84,584,1,2,3818,(1+2j),0.818359375
85,585,1,2,3863,(1+2j),0.869140625
86,586,1,2,3909,(1+2j),0.87890625
87,587,1,2,3954,(1+2j),0.861328125
88,588,1,2,4000,(1+2j),0.86328125
89,589,1,2,4045,(1+2j),0.84375
90,590,1,2,4090,(1+2j),0.7734375
91,591,1,2,4136,(1+2j),0.712890625
92,592,1,2,4181,(1+2j),0.6171875
93,593,1,2,4227,(1+2j),0.509765625
94,594,1,2,4272,(1+2j),0.40625
95,595,1,2,4318,(1+2j),0.25390625
96,596,1,2,4363,(1+2j),0.162109375
97,597,1,2,4409,(1+2j),-0.0078125
98,598,1,2,4454,(1+2j),-0.1015625
99,599,1,2,4500,(1+2j),-0.26171875
