,index,U,M,t,UM,count
0,200,0,2,0,2j,1.0
1,201,0,2,45,2j,0.990234375
2,202,0,2,90,2j,0.98828125
3,203,0,2,136,2j,0.986328125
4,204,0,2,181,2j,0.970703125
5,205,0,2,227,2j,0.9765625
6,206,0,2,272,2j,0.94921875
7,207,0,2,318,2j,0.943359375
8,208,0,2,363,2j,0.919921875
9,209,0,2,409,2j,0.92578125
10,210,0,2,454,2j,0.9140625
11,211,0,2,500,2j,0.890625
12,212,0,2,545,2j,0.896484375
13,213,0,2,590,2j,0.86328125
14,214,0,2,636,2j,0.8359375
15,215,0,2,681,2j,0.833984375
16,216,0,2,727,2j,0.80859375
17,217,0,2,772,2j,0.802734375
18,218,0,2,818,2j,0.798828125
19,219,0,2,863,2j,0.794921875
20,220,0,2,909,2j,0.755859375
21,221,0,2,954,2j,0.703125
22,222,0,2,1000,2j,0.7265625
23,223,0,2,1045,2j,0.671875
24,224,0,2,1090,2j,0.646484375
25,225,0,2,1136,2j,0.6484375
26,226,0,2,1181,2j,0.62109375
27,227,0,2,1227,2j,0.52734375
28,228,0,2,1272,2j,0.55859375
29,229,0,2,1318,2j,0.552734375
30,230,0,2,1363,2j,0.525390625
31,231,0,2,1409,2j,0.48046875
32,232,0,2,1454,2j,0.451171875
33,233,0,2,1500,2j,0.37890625
34,234,0,2,1545,2j,0.404296875
35,235,0,2,1590,2j,0.35546875
36,236,0,2,1636,2j,0.322265625
37,237,0,2,1681,2j,0.28125
38,238,0,2,1727,2j,0.2890625
39,239,0,2,1772,2j,0.28515625
40,240,0,2,1818,2j,0.228515625
41,241,0,2,1863,2j,0.16796875
42,242,0,2,1909,2j,0.091796875
43,243,0,2,1954,2j,0.146484375
44,244,0,2,2000,2j,0.0390625
45,245,0,2,2045,2j,0.05078125
46,246,0,2,2090,2j,-0.03125
47,247,0,2,2136,2j,-0.046875
48,248,0,2,2181,2j,-0.0859375
49,249,0,2,2227,2j,-0.115234375
50,250,0,2,2272,2j,-0.109375
51,251,0,2,2318,2j,-0.080078125
52,252,0,2,2363,2j,-0.189453125
53,253,0,2,2409,2j,-0.203125
54,254,0,2,2454,2j,-0.33203125
55,255,0,2,2500,2j,-0.33203125
56,256,0,2,2545,2j,-0.306640625
57,257,0,2,2590,2j,-0.36328125
58,258,0,2,2636,2j,-0.376953125
59,259,0,2,2681,2j,-0.421875
60,260,0,2,2727,2j,-0.435546875
61,261,0,2,2772,2j,-0.435546875
62,262,0,2,2818,2j,-0.533203125
63,263,0,2,2863,2j,-0.5625
64,264,0,2,2909,2j,-0.5546875
65,265,0,2,2954,2j,-0.5625
66,266,0,2,3000,2j,-0.568359375
67,267,0,2,3045,2j,-0.654296875
68,268,0,2,3090,2j,-0.666015625
69,269,0,2,3136,2j,-0.705078125
70,270,0,2,3181,2j,-0.744140625
71,271,0,2,3227,2j,-0.74609375
72,272,0,2,3272,2j,-0.765625
73,273,0,2,3318,2j,-0.810546875
74,274,0,2,3363,2j,-0.794921875
75,275,0,2,3409,2j,-0.822265625
76,276,0,2,3454,2j,-0.8125
77,277,0,2,3500,2j,-0.833984375
78,278,0,2,3545,2j,-0.869140625
79,279,0,2,3590,2j,-0.90234375
80,280,0,2,3636,2j,-0.91015625
81,281,0,2,3681,2j,-0.9140625
82,282,0,2,3727,2j,-0.921875
83,283,0,2,3772,2j,-0.9375
84,284,0,2,3818,2j,-0.951171875
85,285,0,2,3863,2j,-0.947265625
86,286,0,2,3909,2j,-0.9765625
87,287,0,2,3954,2j,-0.96484375
88,288,0,2,4000,2j,-0.970703125
89,289,0,2,4045,2j,-0.982421875
90,290,0,2,4090,2j,-0.966796875
91,291,0,2,4136,2j,-0.994140625
92,292,0,2,4181,2j,-0.98828125
93,293,0,2,4227,2j,-0.98828125
94,294,0,2,4272,2j,-0.982421875
95,295,0,2,4318,2j,-0.98046875
96,296,0,2,4363,2j,-0.978515625
97,297,0,2,4409,2j,-0.9453125
98,298,0,2,4454,2j,-0.96875
99,299,0,2,4500,2j,-0.94921875
