,index,U,M,t,UM,count
0,200,0,2,120,2j,0.990234375
1,201,0,2,164,2j,0.9765625
2,202,0,2,208,2j,0.9609375
3,203,0,2,252,2j,0.94140625
4,204,0,2,296,2j,0.875
5,205,0,2,341,2j,0.853515625
6,206,0,2,385,2j,0.8203125
7,207,0,2,429,2j,0.7734375
8,208,0,2,473,2j,0.73828125
9,209,0,2,518,2j,0.6953125
10,210,0,2,562,2j,0.68359375
11,211,0,2,606,2j,0.591796875
12,212,0,2,650,2j,0.54296875
13,213,0,2,695,2j,0.47265625
14,214,0,2,739,2j,0.470703125
15,215,0,2,783,2j,0.37890625
16,216,0,2,827,2j,0.32421875
17,217,0,2,872,2j,0.203125
18,218,0,2,916,2j,0.171875
19,219,0,2,960,2j,0.126953125
20,220,0,2,1004,2j,0.091796875
21,221,0,2,1049,2j,0.013671875
22,222,0,2,1093,2j,-0.1328125
23,223,0,2,1137,2j,-0.125
24,224,0,2,1181,2j,-0.189453125
25,225,0,2,1226,2j,-0.21875
26,226,0,2,1270,2j,-0.322265625
27,227,0,2,1314,2j,-0.400390625
28,228,0,2,1358,2j,-0.48046875
29,229,0,2,1403,2j,-0.48046875
30,230,0,2,1447,2j,-0.548828125
31,231,0,2,1491,2j,-0.59765625
32,232,0,2,1535,2j,-0.62890625
33,233,0,2,1580,2j,-0.7109375
34,234,0,2,1624,2j,-0.66796875
35,235,0,2,1668,2j,-0.7578125
36,236,0,2,1712,2j,-0.734375
37,237,0,2,1756,2j,-0.763671875
38,238,0,2,1801,2j,-0.82421875
39,239,0,2,1845,2j,-0.822265625
40,240,0,2,1889,2j,-0.876953125
41,241,0,2,1933,2j,-0.82421875
42,242,0,2,1978,2j,-0.888671875
43,243,0,2,2022,2j,-0.80859375
44,244,0,2,2066,2j,-0.89453125
45,245,0,2,2110,2j,-0.7890625
46,246,0,2,2155,2j,-0.853515625
47,247,0,2,2199,2j,-0.8046875
48,248,0,2,2243,2j,-0.796875
49,249,0,2,2287,2j,-0.779296875
50,250,0,2,2332,2j,-0.72265625
51,251,0,2,2376,2j,-0.72265625
52,252,0,2,2420,2j,-0.6328125
53,253,0,2,2464,2j,-0.669921875
54,254,0,2,2509,2j,-0.552734375
55,255,0,2,2553,2j,-0.541015625
56,256,0,2,2597,2j,-0.453125
57,257,0,2,2641,2j,-0.41015625
58,258,0,2,2686,2j,-0.310546875
59,259,0,2,2730,2j,-0.2734375
60,260,0,2,2774,2j,-0.2265625
61,261,0,2,2818,2j,-0.111328125
62,262,0,2,2863,2j,-0.0390625
63,263,0,2,2907,2j,0.009765625
64,264,0,2,2951,2j,0.02734375
65,265,0,2,2995,2j,0.14453125
66,266,0,2,3040,2j,0.20703125
67,267,0,2,3084,2j,0.21484375
68,268,0,2,3128,2j,0.296875
69,269,0,2,3172,2j,0.328125
70,270,0,2,3216,2j,0.3984375
71,271,0,2,3261,2j,0.482421875
72,272,0,2,3305,2j,0.537109375
73,273,0,2,3349,2j,0.59375
74,274,0,2,3393,2j,0.685546875
75,275,0,2,3438,2j,0.67578125
76,276,0,2,3482,2j,0.71875
77,277,0,2,3526,2j,0.8203125
78,278,0,2,3570,2j,0.83203125
79,279,0,2,3615,2j,0.857421875
80,280,0,2,3659,2j,0.888671875
81,281,0,2,3703,2j,0.923828125
82,282,0,2,3747,2j,0.943359375
83,283,0,2,3792,2j,0.94140625
84,284,0,2,3836,2j,0.97265625
85,285,0,2,3880,2j,0.984375
86,286,0,2,3924,2j,0.984375
87,287,0,2,3969,2j,0.990234375
88,288,0,2,4013,2j,0.98046875
89,289,0,2,4057,2j,0.984375
90,290,0,2,4101,2j,0.970703125
91,291,0,2,4146,2j,0.943359375
92,292,0,2,4190,2j,0.912109375
93,293,0,2,4234,2j,0.91796875
94,294,0,2,4278,2j,0.908203125
95,295,0,2,4323,2j,0.85546875
96,296,0,2,4367,2j,0.779296875
97,297,0,2,4411,2j,0.779296875
98,298,0,2,4455,2j,0.736328125
99,299,0,2,4500,2j,0.66796875
