,index,U,M,t,UM,count
0,500,1,2,120,(1+2j),0.974609375
1,501,1,2,164,(1+2j),0.96875
2,502,1,2,208,(1+2j),0.947265625
3,503,1,2,252,(1+2j),0.935546875
4,504,1,2,296,(1+2j),0.87890625
5,505,1,2,341,(1+2j),0.8828125
6,506,1,2,385,(1+2j),0.87890625
7,507,1,2,429,(1+2j),0.814453125
8,508,1,2,473,(1+2j),0.7421875
9,509,1,2,518,(1+2j),0.76171875
10,510,1,2,562,(1+2j),0.630859375
11,511,1,2,606,(1+2j),0.625
12,512,1,2,650,(1+2j),0.552734375
13,513,1,2,695,(1+2j),0.5234375
14,514,1,2,739,(1+2j),0.416015625
15,515,1,2,783,(1+2j),0.369140625
16,516,1,2,827,(1+2j),0.30859375
17,517,1,2,872,(1+2j),0.19140625
18,518,1,2,916,(1+2j),0.12890625
19,519,1,2,960,(1+2j),0.123046875
20,520,1,2,1004,(1+2j),0.099609375
21,521,1,2,1049,(1+2j),0.009765625
22,522,1,2,1093,(1+2j),-0.083984375
23,523,1,2,1137,(1+2j),-0.16015625
24,524,1,2,1181,(1+2j),-0.2109375
25,525,1,2,1226,(1+2j),-0.24609375
26,526,1,2,1270,(1+2j),-0.359375
27,527,1,2,1314,(1+2j),-0.3984375
28,528,1,2,1358,(1+2j),-0.427734375
29,529,1,2,1403,(1+2j),-0.470703125
30,530,1,2,1447,(1+2j),-0.5625
31,531,1,2,1491,(1+2j),-0.5625
32,532,1,2,1535,(1+2j),-0.666015625
33,533,1,2,1580,(1+2j),-0.65234375
34,534,1,2,1624,(1+2j),-0.7421875
35,535,1,2,1668,(1+2j),-0.794921875
36,536,1,2,1712,(1+2j),-0.72265625
37,537,1,2,1756,(1+2j),-0.84765625
38,538,1,2,1801,(1+2j),-0.814453125
39,539,1,2,1845,(1+2j),-0.8671875
40,540,1,2,1889,(1+2j),-0.80078125
41,541,1,2,1933,(1+2j),-0.884765625
42,542,1,2,1978,(1+2j),-0.798828125
43,543,1,2,2022,(1+2j),-0.884765625
44,544,1,2,2066,(1+2j),-0.802734375
45,545,1,2,2110,(1+2j),-0.837890625
46,546,1,2,2155,(1+2j),-0.828125
47,547,1,2,2199,(1+2j),-0.767578125
48,548,1,2,2243,(1+2j),-0.861328125
49,549,1,2,2287,(1+2j),-0.751953125
50,550,1,2,2332,(1+2j),-0.7265625
51,551,1,2,2376,(1+2j),-0.626953125
52,552,1,2,2420,(1+2j),-0.634765625
53,553,1,2,2464,(1+2j),-0.66015625
54,554,1,2,2509,(1+2j),-0.5234375
55,555,1,2,2553,(1+2j),-0.55859375
56,556,1,2,2597,(1+2j),-0.447265625
57,557,1,2,2641,(1+2j),-0.435546875
58,558,1,2,2686,(1+2j),-0.271484375
59,559,1,2,2730,(1+2j),-0.201171875
60,560,1,2,2774,(1+2j),-0.19921875
61,561,1,2,2818,(1+2j),-0.123046875
62,562,1,2,2863,(1+2j),-0.05859375
63,563,1,2,2907,(1+2j),-0.0234375
64,564,1,2,2951,(1+2j),0.044921875
65,565,1,2,2995,(1+2j),0.095703125
66,566,1,2,3040,(1+2j),0.142578125
67,567,1,2,3084,(1+2j),0.279296875
68,568,1,2,3128,(1+2j),0.326171875
69,569,1,2,3172,(1+2j),0.384765625
70,570,1,2,3216,(1+2j),0.400390625
71,571,1,2,3261,(1+2j),0.5
72,572,1,2,3305,(1+2j),0.580078125
73,573,1,2,3349,(1+2j),0.603515625
74,574,1,2,3393,(1+2j),0.650390625
75,575,1,2,3438,(1+2j),0.6875
76,576,1,2,3482,(1+2j),0.755859375
77,577,1,2,3526,(1+2j),0.802734375
78,578,1,2,3570,(1+2j),0.830078125
79,579,1,2,3615,(1+2j),0.83984375
80,580,1,2,3659,(1+2j),0.8984375
81,581,1,2,3703,(1+2j),0.93359375
82,582,1,2,3747,(1+2j),0.94140625
83,583,1,2,3792,(1+2j),0.935546875
84,584,1,2,3836,(1+2j),0.966796875
85,585,1,2,3880,(1+2j),0.986328125
86,586,1,2,3924,(1+2j),0.98828125
87,587,1,2,3969,(1+2j),0.990234375
88,588,1,2,4013,(1+2j),0.978515625
89,589,1,2,4057,(1+2j),0.951171875
90,590,1,2,4101,(1+2j),0.962890625
91,591,1,2,4146,(1+2j),0.955078125
92,592,1,2,4190,(1+2j),0.94921875
93,593,1,2,4234,(1+2j),0.90234375
94,594,1,2,4278,(1+2j),0.8671875
95,595,1,2,4323,(1+2j),0.8359375
96,596,1,2,4367,(1+2j),0.79296875
97,597,1,2,4411,(1+2j),0.728515625
98,598,1,2,4455,(1+2j),0.73046875
99,599,1,2,4500,(1+2j),0.685546875
