,index,U,M,t,UM,count
0,200,0,2,120,2j,0.986328125
1,201,0,2,164,2j,0.984375
2,202,0,2,208,2j,0.974609375
3,203,0,2,252,2j,0.955078125
4,204,0,2,296,2j,0.951171875
5,205,0,2,341,2j,0.923828125
6,206,0,2,385,2j,0.9140625
7,207,0,2,429,2j,0.9140625
8,208,0,2,473,2j,0.892578125
9,209,0,2,518,2j,0.841796875
10,210,0,2,562,2j,0.8671875
11,211,0,2,606,2j,0.837890625
12,212,0,2,650,2j,0.810546875
13,213,0,2,695,2j,0.751953125
14,214,0,2,739,2j,0.751953125
15,215,0,2,783,2j,0.71875
16,216,0,2,827,2j,0.7265625
17,217,0,2,872,2j,0.634765625
18,218,0,2,916,2j,0.609375
19,219,0,2,960,2j,0.56640625
20,220,0,2,1004,2j,0.5625
21,221,0,2,1049,2j,0.517578125
22,222,0,2,1093,2j,0.482421875
23,223,0,2,1137,2j,0.40625
24,224,0,2,1181,2j,0.3828125
25,225,0,2,1226,2j,0.365234375
26,226,0,2,1270,2j,0.302734375
27,227,0,2,1314,2j,0.349609375
28,228,0,2,1358,2j,0.263671875
29,229,0,2,1403,2j,0.220703125
30,230,0,2,1447,2j,0.12109375
31,231,0,2,1491,2j,0.11328125
32,232,0,2,1535,2j,0.087890625
33,233,0,2,1580,2j,0.078125
34,234,0,2,1624,2j,0.076171875
35,235,0,2,1668,2j,-0.056640625
36,236,0,2,1712,2j,-0.12109375
37,237,0,2,1756,2j,-0.048828125
38,238,0,2,1801,2j,-0.1484375
39,239,0,2,1845,2j,-0.234375
40,240,0,2,1889,2j,-0.2890625
41,241,0,2,1933,2j,-0.3203125
42,242,0,2,1978,2j,-0.326171875
43,243,0,2,2022,2j,-0.404296875
44,244,0,2,2066,2j,-0.37890625
45,245,0,2,2110,2j,-0.4765625
46,246,0,2,2155,2j,-0.474609375
47,247,0,2,2199,2j,-0.509765625
48,248,0,2,2243,2j,-0.552734375
49,249,0,2,2287,2j,-0.578125
50,250,0,2,2332,2j,-0.626953125
51,251,0,2,2376,2j,-0.705078125
52,252,0,2,2420,2j,-0.6796875
53,253,0,2,2464,2j,-0.73828125
54,254,0,2,2509,2j,-0.720703125
55,255,0,2,2553,2j,-0.748046875
56,256,0,2,2597,2j,-0.822265625
57,257,0,2,2641,2j,-0.814453125
58,258,0,2,2686,2j,-0.83984375
59,259,0,2,2730,2j,-0.888671875
60,260,0,2,2774,2j,-0.89453125
61,261,0,2,2818,2j,-0.91015625
62,262,0,2,2863,2j,-0.91796875
63,263,0,2,2907,2j,-0.9375
64,264,0,2,2951,2j,-0.94921875
65,265,0,2,2995,2j,-0.96875
66,266,0,2,3040,2j,-0.978515625
67,267,0,2,3084,2j,-0.984375
68,268,0,2,3128,2j,-0.998046875
69,269,0,2,3172,2j,-0.998046875
70,270,0,2,3216,2j,-0.998046875
71,271,0,2,3261,2j,-0.99609375
72,272,0,2,3305,2j,-0.994140625
73,273,0,2,3349,2j,-0.99609375
74,274,0,2,3393,2j,-0.990234375
75,275,0,2,3438,2j,-0.974609375
76,276,0,2,3482,2j,-0.970703125
77,277,0,2,3526,2j,-0.96484375
78,278,0,2,3570,2j,-0.9375
79,279,0,2,3615,2j,-0.9375
80,280,0,2,3659,2j,-0.91796875
81,281,0,2,3703,2j,-0.90625
82,282,0,2,3747,2j,-0.919921875
83,283,0,2,3792,2j,-0.869140625
84,284,0,2,3836,2j,-0.833984375
85,285,0,2,3880,2j,-0.84375
86,286,0,2,3924,2j,-0.810546875
87,287,0,2,3969,2j,-0.76171875
88,288,0,2,4013,2j,-0.73828125
89,289,0,2,4057,2j,-0.673828125
90,290,0,2,4101,2j,-0.65234375
91,291,0,2,4146,2j,-0.642578125
92,292,0,2,4190,2j,-0.59375
93,293,0,2,4234,2j,-0.603515625
94,294,0,2,4278,2j,-0.5234375
95,295,0,2,4323,2j,-0.51171875
96,296,0,2,4367,2j,-0.47265625
97,297,0,2,4411,2j,-0.44921875
98,298,0,2,4455,2j,-0.42578125
99,299,0,2,4500,2j,-0.34375
