,index,U,M,t,UM,count
0,100,0,1,120,1j,-0.259765625
1,101,0,1,164,1j,-0.1875
2,102,0,1,208,1j,-0.21875
3,103,0,1,252,1j,-0.2421875
4,104,0,1,296,1j,-0.212890625
5,105,0,1,341,1j,-0.244140625
6,106,0,1,385,1j,-0.1875
7,107,0,1,429,1j,-0.181640625
8,108,0,1,473,1j,-0.248046875
9,109,0,1,518,1j,-0.189453125
10,110,0,1,562,1j,-0.20703125
11,111,0,1,606,1j,-0.16796875
12,112,0,1,650,1j,-0.2109375
13,113,0,1,695,1j,-0.19921875
14,114,0,1,739,1j,-0.21875
15,115,0,1,783,1j,-0.1953125
16,116,0,1,827,1j,-0.1953125
17,117,0,1,872,1j,-0.20703125
18,118,0,1,916,1j,-0.146484375
19,119,0,1,960,1j,-0.12890625
20,120,0,1,1004,1j,-0.201171875
21,121,0,1,1049,1j,-0.173828125
22,122,0,1,1093,1j,-0.16796875
23,123,0,1,1137,1j,-0.11328125
24,124,0,1,1181,1j,-0.119140625
25,125,0,1,1226,1j,-0.109375
26,126,0,1,1270,1j,-0.13671875
27,127,0,1,1314,1j,-0.0546875
28,128,0,1,1358,1j,-0.171875
29,129,0,1,1403,1j,-0.064453125
30,130,0,1,1447,1j,-0.0859375
31,131,0,1,1491,1j,-0.119140625
32,132,0,1,1535,1j,-0.072265625
33,133,0,1,1580,1j,-0.0625
34,134,0,1,1624,1j,-0.044921875
35,135,0,1,1668,1j,-0.08203125
36,136,0,1,1712,1j,0.052734375
37,137,0,1,1756,1j,-0.013671875
38,138,0,1,1801,1j,0.029296875
39,139,0,1,1845,1j,-0.02734375
40,140,0,1,1889,1j,-0.0234375
41,141,0,1,1933,1j,0.037109375
42,142,0,1,1978,1j,0.044921875
43,143,0,1,2022,1j,0.015625
44,144,0,1,2066,1j,-0.00390625
45,145,0,1,2110,1j,0.115234375
46,146,0,1,2155,1j,0.02734375
47,147,0,1,2199,1j,0.10546875
48,148,0,1,2243,1j,0.12890625
49,149,0,1,2287,1j,0.107421875
50,150,0,1,2332,1j,0.064453125
51,151,0,1,2376,1j,0.126953125
52,152,0,1,2420,1j,0.12109375
53,153,0,1,2464,1j,0.0703125
54,154,0,1,2509,1j,0.1171875
55,155,0,1,2553,1j,0.14453125
56,156,0,1,2597,1j,0.162109375
57,157,0,1,2641,1j,0.138671875
58,158,0,1,2686,1j,0.150390625
59,159,0,1,2730,1j,0.11328125
60,160,0,1,2774,1j,0.1015625
61,161,0,1,2818,1j,0.205078125
62,162,0,1,2863,1j,0.17578125
63,163,0,1,2907,1j,0.2109375
64,164,0,1,2951,1j,0.18359375
65,165,0,1,2995,1j,0.154296875
66,166,0,1,3040,1j,0.177734375
67,167,0,1,3084,1j,0.189453125
68,168,0,1,3128,1j,0.220703125
69,169,0,1,3172,1j,0.20703125
70,170,0,1,3216,1j,0.2265625
71,171,0,1,3261,1j,0.255859375
72,172,0,1,3305,1j,0.2265625
73,173,0,1,3349,1j,0.216796875
74,174,0,1,3393,1j,0.20703125
75,175,0,1,3438,1j,0.22265625
76,176,0,1,3482,1j,0.205078125
77,177,0,1,3526,1j,0.203125
78,178,0,1,3570,1j,0.208984375
79,179,0,1,3615,1j,0.240234375
80,180,0,1,3659,1j,0.21875
81,181,0,1,3703,1j,0.1953125
82,182,0,1,3747,1j,0.20703125
83,183,0,1,3792,1j,0.13671875
84,184,0,1,3836,1j,0.166015625
85,185,0,1,3880,1j,0.166015625
86,186,0,1,3924,1j,0.146484375
87,187,0,1,3969,1j,0.220703125
88,188,0,1,4013,1j,0.22265625
89,189,0,1,4057,1j,0.15625
90,190,0,1,4101,1j,0.1328125
91,191,0,1,4146,1j,0.109375
92,192,0,1,4190,1j,0.134765625
93,193,0,1,4234,1j,0.17578125
94,194,0,1,4278,1j,0.103515625
95,195,0,1,4323,1j,0.083984375
96,196,0,1,4367,1j,0.166015625
97,197,0,1,4411,1j,0.1484375
98,198,0,1,4455,1j,0.103515625
99,199,0,1,4500,1j,0.140625
