,index,U,M,t,UM,count
0,300,1,0,120,(1+0j),-0.48828125
1,301,1,0,164,(1+0j),-0.48828125
2,302,1,0,208,(1+0j),-0.619140625
3,303,1,0,252,(1+0j),-0.681640625
4,304,1,0,296,(1+0j),-0.71875
5,305,1,0,341,(1+0j),-0.7734375
6,306,1,0,385,(1+0j),-0.798828125
7,307,1,0,429,(1+0j),-0.84375
8,308,1,0,473,(1+0j),-0.89453125
9,309,1,0,518,(1+0j),-0.921875
10,310,1,0,562,(1+0j),-0.908203125
11,311,1,0,606,(1+0j),-0.939453125
12,312,1,0,650,(1+0j),-0.9140625
13,313,1,0,695,(1+0j),-0.904296875
14,314,1,0,739,(1+0j),-0.9140625
15,315,1,0,783,(1+0j),-0.87109375
16,316,1,0,827,(1+0j),-0.826171875
17,317,1,0,872,(1+0j),-0.787109375
18,318,1,0,916,(1+0j),-0.771484375
19,319,1,0,960,(1+0j),-0.68359375
20,320,1,0,1004,(1+0j),-0.654296875
21,321,1,0,1049,(1+0j),-0.541015625
22,322,1,0,1093,(1+0j),-0.52734375
23,323,1,0,1137,(1+0j),-0.4375
24,324,1,0,1181,(1+0j),-0.388671875
25,325,1,0,1226,(1+0j),-0.314453125
26,326,1,0,1270,(1+0j),-0.181640625
27,327,1,0,1314,(1+0j),-0.1171875
28,328,1,0,1358,(1+0j),0.017578125
29,329,1,0,1403,(1+0j),0.033203125
30,330,1,0,1447,(1+0j),0.14453125
31,331,1,0,1491,(1+0j),0.23046875
32,332,1,0,1535,(1+0j),0.291015625
33,333,1,0,1580,(1+0j),0.353515625
34,334,1,0,1624,(1+0j),0.51171875
35,335,1,0,1668,(1+0j),0.556640625
36,336,1,0,1712,(1+0j),0.630859375
37,337,1,0,1756,(1+0j),0.677734375
38,338,1,0,1801,(1+0j),0.76171875
39,339,1,0,1845,(1+0j),0.8125
40,340,1,0,1889,(1+0j),0.861328125
41,341,1,0,1933,(1+0j),0.91015625
42,342,1,0,1978,(1+0j),0.931640625
43,343,1,0,2022,(1+0j),0.97265625
44,344,1,0,2066,(1+0j),0.98046875
45,345,1,0,2110,(1+0j),0.994140625
46,346,1,0,2155,(1+0j),1.0
47,347,1,0,2199,(1+0j),0.990234375
48,348,1,0,2243,(1+0j),0.98046875
49,349,1,0,2287,(1+0j),0.953125
50,350,1,0,2332,(1+0j),0.916015625
51,351,1,0,2376,(1+0j),0.89453125
52,352,1,0,2420,(1+0j),0.8671875
53,353,1,0,2464,(1+0j),0.78515625
54,354,1,0,2509,(1+0j),0.728515625
55,355,1,0,2553,(1+0j),0.673828125
56,356,1,0,2597,(1+0j),0.578125
57,357,1,0,2641,(1+0j),0.576171875
58,358,1,0,2686,(1+0j),0.470703125
59,359,1,0,2730,(1+0j),0.373046875
60,360,1,0,2774,(1+0j),0.33203125
61,361,1,0,2818,(1+0j),0.2265625
62,362,1,0,2863,(1+0j),0.0859375
63,363,1,0,2907,(1+0j),0.087890625
64,364,1,0,2951,(1+0j),-0.0546875
65,365,1,0,2995,(1+0j),-0.20703125
66,366,1,0,3040,(1+0j),-0.21484375
67,367,1,0,3084,(1+0j),-0.287109375
68,368,1,0,3128,(1+0j),-0.4140625
69,369,1,0,3172,(1+0j),-0.484375
70,370,1,0,3216,(1+0j),-0.513671875
71,371,1,0,3261,(1+0j),-0.59765625
72,372,1,0,3305,(1+0j),-0.646484375
73,373,1,0,3349,(1+0j),-0.70703125
74,374,1,0,3393,(1+0j),-0.7890625
75,375,1,0,3438,(1+0j),-0.822265625
76,376,1,0,3482,(1+0j),-0.853515625
77,377,1,0,3526,(1+0j),-0.890625
78,378,1,0,3570,(1+0j),-0.927734375
79,379,1,0,3615,(1+0j),-0.9375
80,380,1,0,3659,(1+0j),-0.953125
81,381,1,0,3703,(1+0j),-0.94921875
82,382,1,0,3747,(1+0j),-0.94140625
83,383,1,0,3792,(1+0j),-0.935546875
84,384,1,0,3836,(1+0j),-0.890625
85,385,1,0,3880,(1+0j),-0.869140625
86,386,1,0,3924,(1+0j),-0.822265625
87,387,1,0,3969,(1+0j),-0.80078125
88,388,1,0,4013,(1+0j),-0.73828125
89,389,1,0,4057,(1+0j),-0.677734375
90,390,1,0,4101,(1+0j),-0.623046875
91,391,1,0,4146,(1+0j),-0.5625
92,392,1,0,4190,(1+0j),-0.49609375
93,393,1,0,4234,(1+0j),-0.416015625
94,394,1,0,4278,(1+0j),-0.357421875
95,395,1,0,4323,(1+0j),-0.3046875
96,396,1,0,4367,(1+0j),-0.1796875
97,397,1,0,4411,(1+0j),-0.076171875
98,398,1,0,4455,(1+0j),0.044921875
99,399,1,0,4500,(1+0j),0.0703125
