,index,U,M,t,UM,count
0,200,0,2,120,2j,0.982421875
1,201,0,2,164,2j,0.98828125
2,202,0,2,208,2j,0.978515625
3,203,0,2,252,2j,0.9609375
4,204,0,2,296,2j,0.958984375
5,205,0,2,341,2j,0.927734375
6,206,0,2,385,2j,0.908203125
7,207,0,2,429,2j,0.890625
8,208,0,2,473,2j,0.884765625
9,209,0,2,518,2j,0.849609375
10,210,0,2,562,2j,0.80859375
11,211,0,2,606,2j,0.755859375
12,212,0,2,650,2j,0.73046875
13,213,0,2,695,2j,0.6953125
14,214,0,2,739,2j,0.68359375
15,215,0,2,783,2j,0.630859375
16,216,0,2,827,2j,0.623046875
17,217,0,2,872,2j,0.544921875
18,218,0,2,916,2j,0.541015625
19,219,0,2,960,2j,0.56640625
20,220,0,2,1004,2j,0.44921875
21,221,0,2,1049,2j,0.41796875
22,222,0,2,1093,2j,0.3671875
23,223,0,2,1137,2j,0.357421875
24,224,0,2,1181,2j,0.353515625
25,225,0,2,1226,2j,0.271484375
26,226,0,2,1270,2j,0.142578125
27,227,0,2,1314,2j,0.134765625
28,228,0,2,1358,2j,0.115234375
29,229,0,2,1403,2j,0.037109375
30,230,0,2,1447,2j,0.021484375
31,231,0,2,1491,2j,0.0234375
32,232,0,2,1535,2j,-0.1015625
33,233,0,2,1580,2j,-0.10546875
34,234,0,2,1624,2j,-0.17578125
35,235,0,2,1668,2j,-0.14453125
36,236,0,2,1712,2j,-0.193359375
37,237,0,2,1756,2j,-0.234375
38,238,0,2,1801,2j,-0.275390625
39,239,0,2,1845,2j,-0.32421875
40,240,0,2,1889,2j,-0.32421875
41,241,0,2,1933,2j,-0.4140625
42,242,0,2,1978,2j,-0.39453125
43,243,0,2,2022,2j,-0.4609375
44,244,0,2,2066,2j,-0.4765625
45,245,0,2,2110,2j,-0.53125
46,246,0,2,2155,2j,-0.560546875
47,247,0,2,2199,2j,-0.6171875
48,248,0,2,2243,2j,-0.61328125
49,249,0,2,2287,2j,-0.6640625
50,250,0,2,2332,2j,-0.689453125
51,251,0,2,2376,2j,-0.677734375
52,252,0,2,2420,2j,-0.734375
53,253,0,2,2464,2j,-0.78125
54,254,0,2,2509,2j,-0.771484375
55,255,0,2,2553,2j,-0.80859375
56,256,0,2,2597,2j,-0.841796875
57,257,0,2,2641,2j,-0.83203125
58,258,0,2,2686,2j,-0.875
59,259,0,2,2730,2j,-0.88671875
60,260,0,2,2774,2j,-0.896484375
61,261,0,2,2818,2j,-0.890625
62,262,0,2,2863,2j,-0.90234375
63,263,0,2,2907,2j,-0.9140625
64,264,0,2,2951,2j,-0.916015625
65,265,0,2,2995,2j,-0.943359375
66,266,0,2,3040,2j,-0.935546875
67,267,0,2,3084,2j,-0.951171875
68,268,0,2,3128,2j,-0.9296875
69,269,0,2,3172,2j,-0.94921875
70,270,0,2,3216,2j,-0.95703125
71,271,0,2,3261,2j,-0.919921875
72,272,0,2,3305,2j,-0.939453125
73,273,0,2,3349,2j,-0.919921875
74,274,0,2,3393,2j,-0.927734375
75,275,0,2,3438,2j,-0.923828125
76,276,0,2,3482,2j,-0.892578125
77,277,0,2,3526,2j,-0.853515625
78,278,0,2,3570,2j,-0.78125
79,279,0,2,3615,2j,-0.7890625
80,280,0,2,3659,2j,-0.794921875
81,281,0,2,3703,2j,-0.759765625
82,282,0,2,3747,2j,-0.76953125
83,283,0,2,3792,2j,-0.705078125
84,284,0,2,3836,2j,-0.666015625
85,285,0,2,3880,2j,-0.619140625
86,286,0,2,3924,2j,-0.60546875
87,287,0,2,3969,2j,-0.556640625
88,288,0,2,4013,2j,-0.544921875
89,289,0,2,4057,2j,-0.451171875
90,290,0,2,4101,2j,-0.443359375
91,291,0,2,4146,2j,-0.400390625
92,292,0,2,4190,2j,-0.279296875
93,293,0,2,4234,2j,-0.310546875
94,294,0,2,4278,2j,-0.173828125
95,295,0,2,4323,2j,-0.16015625
96,296,0,2,4367,2j,-0.1328125
97,297,0,2,4411,2j,-0.080078125
98,298,0,2,4455,2j,-0.091796875
99,299,0,2,4500,2j,-0.021484375
