,index,U,M,t,UM,count
0,300,1,0,120,(1+0j),0.740234375
1,301,1,0,164,(1+0j),0.6953125
2,302,1,0,208,(1+0j),0.646484375
3,303,1,0,252,(1+0j),0.615234375
4,304,1,0,296,(1+0j),0.55078125
5,305,1,0,341,(1+0j),0.4921875
6,306,1,0,385,(1+0j),0.38671875
7,307,1,0,429,(1+0j),0.359375
8,308,1,0,473,(1+0j),0.287109375
9,309,1,0,518,(1+0j),0.162109375
10,310,1,0,562,(1+0j),0.05078125
11,311,1,0,606,(1+0j),-0.015625
12,312,1,0,650,(1+0j),-0.076171875
13,313,1,0,695,(1+0j),-0.12890625
14,314,1,0,739,(1+0j),-0.234375
15,315,1,0,783,(1+0j),-0.298828125
16,316,1,0,827,(1+0j),-0.447265625
17,317,1,0,872,(1+0j),-0.40234375
18,318,1,0,916,(1+0j),-0.58984375
19,319,1,0,960,(1+0j),-0.59765625
20,320,1,0,1004,(1+0j),-0.615234375
21,321,1,0,1049,(1+0j),-0.6875
22,322,1,0,1093,(1+0j),-0.701171875
23,323,1,0,1137,(1+0j),-0.693359375
24,324,1,0,1181,(1+0j),-0.740234375
25,325,1,0,1226,(1+0j),-0.771484375
26,326,1,0,1270,(1+0j),-0.736328125
27,327,1,0,1314,(1+0j),-0.732421875
28,328,1,0,1358,(1+0j),-0.724609375
29,329,1,0,1403,(1+0j),-0.693359375
30,330,1,0,1447,(1+0j),-0.640625
31,331,1,0,1491,(1+0j),-0.564453125
32,332,1,0,1535,(1+0j),-0.548828125
33,333,1,0,1580,(1+0j),-0.44921875
34,334,1,0,1624,(1+0j),-0.455078125
35,335,1,0,1668,(1+0j),-0.275390625
36,336,1,0,1712,(1+0j),-0.240234375
37,337,1,0,1756,(1+0j),-0.15625
38,338,1,0,1801,(1+0j),-0.154296875
39,339,1,0,1845,(1+0j),-0.044921875
40,340,1,0,1889,(1+0j),0.109375
41,341,1,0,1933,(1+0j),0.1640625
42,342,1,0,1978,(1+0j),0.25390625
43,343,1,0,2022,(1+0j),0.259765625
44,344,1,0,2066,(1+0j),0.42578125
45,345,1,0,2110,(1+0j),0.458984375
46,346,1,0,2155,(1+0j),0.53125
47,347,1,0,2199,(1+0j),0.59765625
48,348,1,0,2243,(1+0j),0.60546875
49,349,1,0,2287,(1+0j),0.68359375
50,350,1,0,2332,(1+0j),0.658203125
51,351,1,0,2376,(1+0j),0.6875
52,352,1,0,2420,(1+0j),0.708984375
53,353,1,0,2464,(1+0j),0.701171875
54,354,1,0,2509,(1+0j),0.689453125
55,355,1,0,2553,(1+0j),0.697265625
56,356,1,0,2597,(1+0j),0.642578125
57,357,1,0,2641,(1+0j),0.6015625
58,358,1,0,2686,(1+0j),0.611328125
59,359,1,0,2730,(1+0j),0.625
60,360,1,0,2774,(1+0j),0.484375
61,361,1,0,2818,(1+0j),0.396484375
62,362,1,0,2863,(1+0j),0.328125
63,363,1,0,2907,(1+0j),0.32421875
64,364,1,0,2951,(1+0j),0.24609375
65,365,1,0,2995,(1+0j),0.146484375
66,366,1,0,3040,(1+0j),0.052734375
67,367,1,0,3084,(1+0j),-0.0703125
68,368,1,0,3128,(1+0j),-0.119140625
69,369,1,0,3172,(1+0j),-0.2421875
70,370,1,0,3216,(1+0j),-0.322265625
71,371,1,0,3261,(1+0j),-0.408203125
72,372,1,0,3305,(1+0j),-0.453125
73,373,1,0,3349,(1+0j),-0.525390625
74,374,1,0,3393,(1+0j),-0.576171875
75,375,1,0,3438,(1+0j),-0.640625
76,376,1,0,3482,(1+0j),-0.71484375
77,377,1,0,3526,(1+0j),-0.734375
78,378,1,0,3570,(1+0j),-0.755859375
79,379,1,0,3615,(1+0j),-0.796875
80,380,1,0,3659,(1+0j),-0.78515625
81,381,1,0,3703,(1+0j),-0.806640625
82,382,1,0,3747,(1+0j),-0.7578125
83,383,1,0,3792,(1+0j),-0.76171875
84,384,1,0,3836,(1+0j),-0.705078125
85,385,1,0,3880,(1+0j),-0.72265625
86,386,1,0,3924,(1+0j),-0.6875
87,387,1,0,3969,(1+0j),-0.607421875
88,388,1,0,4013,(1+0j),-0.544921875
89,389,1,0,4057,(1+0j),-0.529296875
90,390,1,0,4101,(1+0j),-0.4296875
91,391,1,0,4146,(1+0j),-0.330078125
92,392,1,0,4190,(1+0j),-0.28125
93,393,1,0,4234,(1+0j),-0.17578125
94,394,1,0,4278,(1+0j),-0.15625
95,395,1,0,4323,(1+0j),-0.01171875
96,396,1,0,4367,(1+0j),0.041015625
97,397,1,0,4411,(1+0j),0.14453125
98,398,1,0,4455,(1+0j),0.2421875
99,399,1,0,4500,(1+0j),0.314453125
