,index,U,M,t,UM,count
0,500,1,2,120,(1+2j),0.974609375
1,501,1,2,164,(1+2j),0.92578125
2,502,1,2,208,(1+2j),0.892578125
3,503,1,2,252,(1+2j),0.845703125
4,504,1,2,296,(1+2j),0.765625
5,505,1,2,341,(1+2j),0.7421875
6,506,1,2,385,(1+2j),0.61328125
7,507,1,2,429,(1+2j),0.498046875
8,508,1,2,473,(1+2j),0.44140625
9,509,1,2,518,(1+2j),0.345703125
10,510,1,2,562,(1+2j),0.21875
11,511,1,2,606,(1+2j),0.12109375
12,512,1,2,650,(1+2j),0.013671875
13,513,1,2,695,(1+2j),-0.13671875
14,514,1,2,739,(1+2j),-0.20703125
15,515,1,2,783,(1+2j),-0.26953125
16,516,1,2,827,(1+2j),-0.404296875
17,517,1,2,872,(1+2j),-0.509765625
18,518,1,2,916,(1+2j),-0.587890625
19,519,1,2,960,(1+2j),-0.669921875
20,520,1,2,1004,(1+2j),-0.74609375
21,521,1,2,1049,(1+2j),-0.8125
22,522,1,2,1093,(1+2j),-0.83984375
23,523,1,2,1137,(1+2j),-0.873046875
24,524,1,2,1181,(1+2j),-0.90625
25,525,1,2,1226,(1+2j),-0.921875
26,526,1,2,1270,(1+2j),-0.919921875
27,527,1,2,1314,(1+2j),-0.90625
28,528,1,2,1358,(1+2j),-0.931640625
29,529,1,2,1403,(1+2j),-0.88671875
30,530,1,2,1447,(1+2j),-0.83984375
31,531,1,2,1491,(1+2j),-0.8203125
32,532,1,2,1535,(1+2j),-0.74609375
33,533,1,2,1580,(1+2j),-0.69140625
34,534,1,2,1624,(1+2j),-0.59765625
35,535,1,2,1668,(1+2j),-0.474609375
36,536,1,2,1712,(1+2j),-0.408203125
37,537,1,2,1756,(1+2j),-0.349609375
38,538,1,2,1801,(1+2j),-0.193359375
39,539,1,2,1845,(1+2j),-0.083984375
40,540,1,2,1889,(1+2j),0.017578125
41,541,1,2,1933,(1+2j),0.095703125
42,542,1,2,1978,(1+2j),0.173828125
43,543,1,2,2022,(1+2j),0.35546875
44,544,1,2,2066,(1+2j),0.41796875
45,545,1,2,2110,(1+2j),0.515625
46,546,1,2,2155,(1+2j),0.615234375
47,547,1,2,2199,(1+2j),0.6796875
48,548,1,2,2243,(1+2j),0.677734375
49,549,1,2,2287,(1+2j),0.76171875
50,550,1,2,2332,(1+2j),0.8203125
51,551,1,2,2376,(1+2j),0.849609375
52,552,1,2,2420,(1+2j),0.90234375
53,553,1,2,2464,(1+2j),0.91015625
54,554,1,2,2509,(1+2j),0.89453125
55,555,1,2,2553,(1+2j),0.916015625
56,556,1,2,2597,(1+2j),0.873046875
57,557,1,2,2641,(1+2j),0.83984375
58,558,1,2,2686,(1+2j),0.822265625
59,559,1,2,2730,(1+2j),0.748046875
60,560,1,2,2774,(1+2j),0.70703125
61,561,1,2,2818,(1+2j),0.6171875
62,562,1,2,2863,(1+2j),0.49609375
63,563,1,2,2907,(1+2j),0.458984375
64,564,1,2,2951,(1+2j),0.384765625
65,565,1,2,2995,(1+2j),0.22265625
66,566,1,2,3040,(1+2j),0.16796875
67,567,1,2,3084,(1+2j),0.10546875
68,568,1,2,3128,(1+2j),-0.080078125
69,569,1,2,3172,(1+2j),-0.17578125
70,570,1,2,3216,(1+2j),-0.234375
71,571,1,2,3261,(1+2j),-0.3671875
72,572,1,2,3305,(1+2j),-0.5390625
73,573,1,2,3349,(1+2j),-0.57421875
74,574,1,2,3393,(1+2j),-0.626953125
75,575,1,2,3438,(1+2j),-0.734375
76,576,1,2,3482,(1+2j),-0.794921875
77,577,1,2,3526,(1+2j),-0.8203125
78,578,1,2,3570,(1+2j),-0.89453125
79,579,1,2,3615,(1+2j),-0.943359375
80,580,1,2,3659,(1+2j),-0.9609375
81,581,1,2,3703,(1+2j),-0.98828125
82,582,1,2,3747,(1+2j),-0.982421875
83,583,1,2,3792,(1+2j),-0.98046875
84,584,1,2,3836,(1+2j),-0.974609375
85,585,1,2,3880,(1+2j),-0.9453125
86,586,1,2,3924,(1+2j),-0.890625
87,587,1,2,3969,(1+2j),-0.84765625
88,588,1,2,4013,(1+2j),-0.734375
89,589,1,2,4057,(1+2j),-0.693359375
90,590,1,2,4101,(1+2j),-0.58203125
91,591,1,2,4146,(1+2j),-0.51171875
92,592,1,2,4190,(1+2j),-0.396484375
93,593,1,2,4234,(1+2j),-0.302734375
94,594,1,2,4278,(1+2j),-0.21875
95,595,1,2,4323,(1+2j),-0.12109375
96,596,1,2,4367,(1+2j),0.01171875
97,597,1,2,4411,(1+2j),0.0625
98,598,1,2,4455,(1+2j),0.20703125
99,599,1,2,4500,(1+2j),0.328125
