,index,U,M,t,UM,count
0,300,1,0,120,(1+0j),-0.404296875
1,301,1,0,164,(1+0j),-0.4765625
2,302,1,0,208,(1+0j),-0.517578125
3,303,1,0,252,(1+0j),-0.5859375
4,304,1,0,296,(1+0j),-0.611328125
5,305,1,0,341,(1+0j),-0.498046875
6,306,1,0,385,(1+0j),-0.615234375
7,307,1,0,429,(1+0j),-0.48046875
8,308,1,0,473,(1+0j),-0.642578125
9,309,1,0,518,(1+0j),-0.71484375
10,310,1,0,562,(1+0j),-0.720703125
11,311,1,0,606,(1+0j),-0.810546875
12,312,1,0,650,(1+0j),-0.884765625
13,313,1,0,695,(1+0j),-0.8984375
14,314,1,0,739,(1+0j),-0.861328125
15,315,1,0,783,(1+0j),-0.89453125
16,316,1,0,827,(1+0j),-0.681640625
17,317,1,0,872,(1+0j),-0.79296875
18,318,1,0,916,(1+0j),-0.654296875
19,319,1,0,960,(1+0j),-0.724609375
20,320,1,0,1004,(1+0j),-0.85546875
21,321,1,0,1049,(1+0j),-0.8828125
22,322,1,0,1093,(1+0j),-0.95703125
23,323,1,0,1137,(1+0j),-0.962890625
24,324,1,0,1181,(1+0j),-0.91015625
25,325,1,0,1226,(1+0j),-0.771484375
26,326,1,0,1270,(1+0j),-0.712890625
27,327,1,0,1314,(1+0j),-0.4921875
28,328,1,0,1358,(1+0j),-0.556640625
29,329,1,0,1403,(1+0j),-0.498046875
30,330,1,0,1447,(1+0j),-0.56640625
31,331,1,0,1491,(1+0j),-0.650390625
32,332,1,0,1535,(1+0j),-0.677734375
33,333,1,0,1580,(1+0j),-0.650390625
34,334,1,0,1624,(1+0j),-0.615234375
35,335,1,0,1668,(1+0j),-0.48828125
36,336,1,0,1712,(1+0j),-0.267578125
37,337,1,0,1756,(1+0j),-0.171875
38,338,1,0,1801,(1+0j),0.0078125
39,339,1,0,1845,(1+0j),-0.02734375
40,340,1,0,1889,(1+0j),-0.041015625
41,341,1,0,1933,(1+0j),-0.119140625
42,342,1,0,1978,(1+0j),-0.208984375
43,343,1,0,2022,(1+0j),-0.19140625
44,344,1,0,2066,(1+0j),-0.16015625
45,345,1,0,2110,(1+0j),-0.044921875
46,346,1,0,2155,(1+0j),0.16015625
47,347,1,0,2199,(1+0j),0.349609375
48,348,1,0,2243,(1+0j),0.42578125
49,349,1,0,2287,(1+0j),0.5078125
50,350,1,0,2332,(1+0j),0.4921875
51,351,1,0,2376,(1+0j),0.41015625
52,352,1,0,2420,(1+0j),0.345703125
53,353,1,0,2464,(1+0j),0.3046875
54,354,1,0,2509,(1+0j),0.3515625
55,355,1,0,2553,(1+0j),0.447265625
56,356,1,0,2597,(1+0j),0.583984375
57,357,1,0,2641,(1+0j),0.693359375
58,358,1,0,2686,(1+0j),0.841796875
59,359,1,0,2730,(1+0j),0.884765625
60,360,1,0,2774,(1+0j),0.859375
61,361,1,0,2818,(1+0j),0.833984375
62,362,1,0,2863,(1+0j),0.70703125
63,363,1,0,2907,(1+0j),0.634765625
64,364,1,0,2951,(1+0j),0.60546875
65,365,1,0,2995,(1+0j),0.716796875
66,366,1,0,3040,(1+0j),0.767578125
67,367,1,0,3084,(1+0j),0.87109375
68,368,1,0,3128,(1+0j),0.9375
69,369,1,0,3172,(1+0j),0.986328125
70,370,1,0,3216,(1+0j),0.951171875
71,371,1,0,3261,(1+0j),0.8515625
72,372,1,0,3305,(1+0j),0.7578125
73,373,1,0,3349,(1+0j),0.6484375
74,374,1,0,3393,(1+0j),0.587890625
75,375,1,0,3438,(1+0j),0.630859375
76,376,1,0,3482,(1+0j),0.671875
77,377,1,0,3526,(1+0j),0.7421875
78,378,1,0,3570,(1+0j),0.720703125
79,379,1,0,3615,(1+0j),0.740234375
80,380,1,0,3659,(1+0j),0.673828125
81,381,1,0,3703,(1+0j),0.6171875
82,382,1,0,3747,(1+0j),0.451171875
83,383,1,0,3792,(1+0j),0.462890625
84,384,1,0,3836,(1+0j),0.283203125
85,385,1,0,3880,(1+0j),0.32421875
86,386,1,0,3924,(1+0j),0.28125
87,387,1,0,3969,(1+0j),0.36328125
88,388,1,0,4013,(1+0j),0.2890625
89,389,1,0,4057,(1+0j),0.2578125
90,390,1,0,4101,(1+0j),0.18359375
91,391,1,0,4146,(1+0j),0.140625
92,392,1,0,4190,(1+0j),0.00390625
93,393,1,0,4234,(1+0j),-0.021484375
94,394,1,0,4278,(1+0j),-0.017578125
95,395,1,0,4323,(1+0j),-0.12109375
96,396,1,0,4367,(1+0j),-0.1796875
97,397,1,0,4411,(1+0j),-0.212890625
98,398,1,0,4455,(1+0j),-0.3046875
99,399,1,0,4500,(1+0j),-0.31640625
