,index,U,M,t,UM,count
0,200,0,2,120,2j,0.9921875
1,201,0,2,164,2j,0.978515625
2,202,0,2,208,2j,0.974609375
3,203,0,2,252,2j,0.955078125
4,204,0,2,296,2j,0.927734375
5,205,0,2,341,2j,0.88671875
6,206,0,2,385,2j,0.865234375
7,207,0,2,429,2j,0.837890625
8,208,0,2,473,2j,0.7890625
9,209,0,2,518,2j,0.765625
10,210,0,2,562,2j,0.732421875
11,211,0,2,606,2j,0.66796875
12,212,0,2,650,2j,0.6171875
13,213,0,2,695,2j,0.6015625
14,214,0,2,739,2j,0.51953125
15,215,0,2,783,2j,0.44921875
16,216,0,2,827,2j,0.41796875
17,217,0,2,872,2j,0.396484375
18,218,0,2,916,2j,0.28515625
19,219,0,2,960,2j,0.216796875
20,220,0,2,1004,2j,0.14453125
21,221,0,2,1049,2j,0.181640625
22,222,0,2,1093,2j,0.0546875
23,223,0,2,1137,2j,0.029296875
24,224,0,2,1181,2j,-0.03125
25,225,0,2,1226,2j,-0.0546875
26,226,0,2,1270,2j,-0.205078125
27,227,0,2,1314,2j,-0.240234375
28,228,0,2,1358,2j,-0.306640625
29,229,0,2,1403,2j,-0.30078125
30,230,0,2,1447,2j,-0.376953125
31,231,0,2,1491,2j,-0.44140625
32,232,0,2,1535,2j,-0.396484375
33,233,0,2,1580,2j,-0.572265625
34,234,0,2,1624,2j,-0.525390625
35,235,0,2,1668,2j,-0.6171875
36,236,0,2,1712,2j,-0.599609375
37,237,0,2,1756,2j,-0.6875
38,238,0,2,1801,2j,-0.716796875
39,239,0,2,1845,2j,-0.751953125
40,240,0,2,1889,2j,-0.783203125
41,241,0,2,1933,2j,-0.82421875
42,242,0,2,1978,2j,-0.84765625
43,243,0,2,2022,2j,-0.802734375
44,244,0,2,2066,2j,-0.8828125
45,245,0,2,2110,2j,-0.8359375
46,246,0,2,2155,2j,-0.884765625
47,247,0,2,2199,2j,-0.87890625
48,248,0,2,2243,2j,-0.888671875
49,249,0,2,2287,2j,-0.876953125
50,250,0,2,2332,2j,-0.873046875
51,251,0,2,2376,2j,-0.84765625
52,252,0,2,2420,2j,-0.791015625
53,253,0,2,2464,2j,-0.83203125
54,254,0,2,2509,2j,-0.796875
55,255,0,2,2553,2j,-0.78515625
56,256,0,2,2597,2j,-0.7421875
57,257,0,2,2641,2j,-0.720703125
58,258,0,2,2686,2j,-0.67578125
59,259,0,2,2730,2j,-0.634765625
60,260,0,2,2774,2j,-0.599609375
61,261,0,2,2818,2j,-0.533203125
62,262,0,2,2863,2j,-0.5234375
63,263,0,2,2907,2j,-0.466796875
64,264,0,2,2951,2j,-0.41015625
65,265,0,2,2995,2j,-0.349609375
66,266,0,2,3040,2j,-0.3046875
67,267,0,2,3084,2j,-0.248046875
68,268,0,2,3128,2j,-0.173828125
69,269,0,2,3172,2j,-0.12890625
70,270,0,2,3216,2j,-0.060546875
71,271,0,2,3261,2j,-0.013671875
72,272,0,2,3305,2j,0.078125
73,273,0,2,3349,2j,0.130859375
74,274,0,2,3393,2j,0.169921875
75,275,0,2,3438,2j,0.193359375
76,276,0,2,3482,2j,0.28125
77,277,0,2,3526,2j,0.357421875
78,278,0,2,3570,2j,0.376953125
79,279,0,2,3615,2j,0.431640625
80,280,0,2,3659,2j,0.51171875
81,281,0,2,3703,2j,0.54296875
82,282,0,2,3747,2j,0.609375
83,283,0,2,3792,2j,0.6328125
84,284,0,2,3836,2j,0.724609375
85,285,0,2,3880,2j,0.7421875
86,286,0,2,3924,2j,0.7421875
87,287,0,2,3969,2j,0.828125
88,288,0,2,4013,2j,0.794921875
89,289,0,2,4057,2j,0.884765625
90,290,0,2,4101,2j,0.904296875
91,291,0,2,4146,2j,0.904296875
92,292,0,2,4190,2j,0.939453125
93,293,0,2,4234,2j,0.96484375
94,294,0,2,4278,2j,0.98046875
95,295,0,2,4323,2j,0.9921875
96,296,0,2,4367,2j,0.998046875
97,297,0,2,4411,2j,1.0
98,298,0,2,4455,2j,0.998046875
99,299,0,2,4500,2j,0.9921875
