,index,U,M,t,UM,count
0,200,0,2,0,2j,1.0
1,201,0,2,45,2j,1.0
2,202,0,2,90,2j,0.99609375
3,203,0,2,136,2j,0.990234375
4,204,0,2,181,2j,0.970703125
5,205,0,2,227,2j,0.974609375
6,206,0,2,272,2j,0.98046875
7,207,0,2,318,2j,0.966796875
8,208,0,2,363,2j,0.958984375
9,209,0,2,409,2j,0.943359375
10,210,0,2,454,2j,0.90234375
11,211,0,2,500,2j,0.91796875
12,212,0,2,545,2j,0.892578125
13,213,0,2,590,2j,0.87890625
14,214,0,2,636,2j,0.873046875
15,215,0,2,681,2j,0.865234375
16,216,0,2,727,2j,0.830078125
17,217,0,2,772,2j,0.8125
18,218,0,2,818,2j,0.794921875
19,219,0,2,863,2j,0.78125
20,220,0,2,909,2j,0.76953125
21,221,0,2,954,2j,0.728515625
22,222,0,2,1000,2j,0.701171875
23,223,0,2,1045,2j,0.677734375
24,224,0,2,1090,2j,0.71875
25,225,0,2,1136,2j,0.625
26,226,0,2,1181,2j,0.58203125
27,227,0,2,1227,2j,0.525390625
28,228,0,2,1272,2j,0.60546875
29,229,0,2,1318,2j,0.52734375
30,230,0,2,1363,2j,0.51171875
31,231,0,2,1409,2j,0.44140625
32,232,0,2,1454,2j,0.447265625
33,233,0,2,1500,2j,0.4296875
34,234,0,2,1545,2j,0.421875
35,235,0,2,1590,2j,0.33984375
36,236,0,2,1636,2j,0.30859375
37,237,0,2,1681,2j,0.296875
38,238,0,2,1727,2j,0.24609375
39,239,0,2,1772,2j,0.248046875
40,240,0,2,1818,2j,0.201171875
41,241,0,2,1863,2j,0.11328125
42,242,0,2,1909,2j,0.09375
43,243,0,2,1954,2j,0.083984375
44,244,0,2,2000,2j,0.009765625
45,245,0,2,2045,2j,-0.0078125
46,246,0,2,2090,2j,0.017578125
47,247,0,2,2136,2j,-0.05859375
48,248,0,2,2181,2j,-0.09765625
49,249,0,2,2227,2j,-0.13671875
50,250,0,2,2272,2j,-0.1640625
51,251,0,2,2318,2j,-0.224609375
52,252,0,2,2363,2j,-0.19921875
53,253,0,2,2409,2j,-0.251953125
54,254,0,2,2454,2j,-0.33203125
55,255,0,2,2500,2j,-0.349609375
56,256,0,2,2545,2j,-0.35546875
57,257,0,2,2590,2j,-0.44140625
58,258,0,2,2636,2j,-0.439453125
59,259,0,2,2681,2j,-0.455078125
60,260,0,2,2727,2j,-0.47265625
61,261,0,2,2772,2j,-0.5234375
62,262,0,2,2818,2j,-0.5546875
63,263,0,2,2863,2j,-0.556640625
64,264,0,2,2909,2j,-0.623046875
65,265,0,2,2954,2j,-0.625
66,266,0,2,3000,2j,-0.685546875
67,267,0,2,3045,2j,-0.7109375
68,268,0,2,3090,2j,-0.693359375
69,269,0,2,3136,2j,-0.73046875
70,270,0,2,3181,2j,-0.796875
71,271,0,2,3227,2j,-0.765625
72,272,0,2,3272,2j,-0.828125
73,273,0,2,3318,2j,-0.828125
74,274,0,2,3363,2j,-0.810546875
75,275,0,2,3409,2j,-0.875
76,276,0,2,3454,2j,-0.865234375
77,277,0,2,3500,2j,-0.8984375
78,278,0,2,3545,2j,-0.8828125
79,279,0,2,3590,2j,-0.916015625
80,280,0,2,3636,2j,-0.919921875
81,281,0,2,3681,2j,-0.955078125
82,282,0,2,3727,2j,-0.939453125
83,283,0,2,3772,2j,-0.955078125
84,284,0,2,3818,2j,-0.97265625
85,285,0,2,3863,2j,-0.97265625
86,286,0,2,3909,2j,-0.982421875
87,287,0,2,3954,2j,-0.9765625
88,288,0,2,4000,2j,-0.986328125
89,289,0,2,4045,2j,-0.98046875
90,290,0,2,4090,2j,-0.9921875
91,291,0,2,4136,2j,-0.958984375
92,292,0,2,4181,2j,-0.98828125
93,293,0,2,4227,2j,-0.970703125
94,294,0,2,4272,2j,-0.958984375
95,295,0,2,4318,2j,-0.9609375
96,296,0,2,4363,2j,-0.939453125
97,297,0,2,4409,2j,-0.958984375
98,298,0,2,4454,2j,-0.927734375
99,299,0,2,4500,2j,-0.93359375
