,index,U,M,t,UM,count
0,500,1,2,0,(1+2j),1.0
1,501,1,2,45,(1+2j),0.9921875
2,502,1,2,90,(1+2j),0.97265625
3,503,1,2,136,(1+2j),0.935546875
4,504,1,2,181,(1+2j),0.861328125
5,505,1,2,227,(1+2j),0.796875
6,506,1,2,272,(1+2j),0.66796875
7,507,1,2,318,(1+2j),0.58203125
8,508,1,2,363,(1+2j),0.443359375
9,509,1,2,409,(1+2j),0.302734375
10,510,1,2,454,(1+2j),0.177734375
11,511,1,2,500,(1+2j),0.103515625
12,512,1,2,545,(1+2j),-0.048828125
13,513,1,2,590,(1+2j),-0.173828125
14,514,1,2,636,(1+2j),-0.30859375
15,515,1,2,681,(1+2j),-0.408203125
16,516,1,2,727,(1+2j),-0.509765625
17,517,1,2,772,(1+2j),-0.60546875
18,518,1,2,818,(1+2j),-0.697265625
19,519,1,2,863,(1+2j),-0.763671875
20,520,1,2,909,(1+2j),-0.8359375
21,521,1,2,954,(1+2j),-0.880859375
22,522,1,2,1000,(1+2j),-0.892578125
23,523,1,2,1045,(1+2j),-0.8984375
24,524,1,2,1090,(1+2j),-0.869140625
25,525,1,2,1136,(1+2j),-0.853515625
26,526,1,2,1181,(1+2j),-0.82421875
27,527,1,2,1227,(1+2j),-0.73046875
28,528,1,2,1272,(1+2j),-0.74609375
29,529,1,2,1318,(1+2j),-0.5625
30,530,1,2,1363,(1+2j),-0.419921875
31,531,1,2,1409,(1+2j),-0.38671875
32,532,1,2,1454,(1+2j),-0.298828125
33,533,1,2,1500,(1+2j),-0.162109375
34,534,1,2,1545,(1+2j),-0.029296875
35,535,1,2,1590,(1+2j),0.130859375
36,536,1,2,1636,(1+2j),0.240234375
37,537,1,2,1681,(1+2j),0.3515625
38,538,1,2,1727,(1+2j),0.52734375
39,539,1,2,1772,(1+2j),0.560546875
40,540,1,2,1818,(1+2j),0.666015625
41,541,1,2,1863,(1+2j),0.76953125
42,542,1,2,1909,(1+2j),0.841796875
43,543,1,2,1954,(1+2j),0.888671875
44,544,1,2,2000,(1+2j),0.9375
45,545,1,2,2045,(1+2j),0.947265625
46,546,1,2,2090,(1+2j),0.958984375
47,547,1,2,2136,(1+2j),0.927734375
48,548,1,2,2181,(1+2j),0.880859375
49,549,1,2,2227,(1+2j),0.80078125
50,550,1,2,2272,(1+2j),0.763671875
51,551,1,2,2318,(1+2j),0.7265625
52,552,1,2,2363,(1+2j),0.59375
53,553,1,2,2409,(1+2j),0.46875
54,554,1,2,2454,(1+2j),0.3671875
55,555,1,2,2500,(1+2j),0.19921875
56,556,1,2,2545,(1+2j),0.111328125
57,557,1,2,2590,(1+2j),-0.01953125
58,558,1,2,2636,(1+2j),-0.123046875
59,559,1,2,2681,(1+2j),-0.244140625
60,560,1,2,2727,(1+2j),-0.419921875
61,561,1,2,2772,(1+2j),-0.5546875
62,562,1,2,2818,(1+2j),-0.591796875
63,563,1,2,2863,(1+2j),-0.783203125
64,564,1,2,2909,(1+2j),-0.796875
65,565,1,2,2954,(1+2j),-0.89453125
66,566,1,2,3000,(1+2j),-0.943359375
67,567,1,2,3045,(1+2j),-0.95703125
68,568,1,2,3090,(1+2j),-0.986328125
69,569,1,2,3136,(1+2j),-0.978515625
70,570,1,2,3181,(1+2j),-0.958984375
71,571,1,2,3227,(1+2j),-0.912109375
72,572,1,2,3272,(1+2j),-0.84375
73,573,1,2,3318,(1+2j),-0.79296875
74,574,1,2,3363,(1+2j),-0.7578125
75,575,1,2,3409,(1+2j),-0.662109375
76,576,1,2,3454,(1+2j),-0.484375
77,577,1,2,3500,(1+2j),-0.40625
78,578,1,2,3545,(1+2j),-0.28515625
79,579,1,2,3590,(1+2j),-0.12890625
80,580,1,2,3636,(1+2j),-0.00390625
81,581,1,2,3681,(1+2j),0.201171875
82,582,1,2,3727,(1+2j),0.1875
83,583,1,2,3772,(1+2j),0.3515625
84,584,1,2,3818,(1+2j),0.37890625
85,585,1,2,3863,(1+2j),0.546875
86,586,1,2,3909,(1+2j),0.6484375
87,587,1,2,3954,(1+2j),0.728515625
88,588,1,2,4000,(1+2j),0.7890625
89,589,1,2,4045,(1+2j),0.873046875
90,590,1,2,4090,(1+2j),0.884765625
91,591,1,2,4136,(1+2j),0.876953125
92,592,1,2,4181,(1+2j),0.89453125
93,593,1,2,4227,(1+2j),0.849609375
94,594,1,2,4272,(1+2j),0.78125
95,595,1,2,4318,(1+2j),0.80078125
96,596,1,2,4363,(1+2j),0.681640625
97,597,1,2,4409,(1+2j),0.619140625
98,598,1,2,4454,(1+2j),0.478515625
99,599,1,2,4500,(1+2j),0.400390625
