,index,U,M,t,UM,count
0,100,0,1,0,1j,1.0
1,101,0,1,45,1j,-0.232421875
2,102,0,1,90,1j,-0.224609375
3,103,0,1,136,1j,-0.2578125
4,104,0,1,181,1j,-0.283203125
5,105,0,1,227,1j,-0.287109375
6,106,0,1,272,1j,-0.216796875
7,107,0,1,318,1j,-0.240234375
8,108,0,1,363,1j,-0.25
9,109,0,1,409,1j,-0.2109375
10,110,0,1,454,1j,-0.24609375
11,111,0,1,500,1j,-0.228515625
12,112,0,1,545,1j,-0.16015625
13,113,0,1,590,1j,-0.2109375
14,114,0,1,636,1j,-0.21875
15,115,0,1,681,1j,-0.251953125
16,116,0,1,727,1j,-0.26953125
17,117,0,1,772,1j,-0.236328125
18,118,0,1,818,1j,-0.19921875
19,119,0,1,863,1j,-0.220703125
20,120,0,1,909,1j,-0.205078125
21,121,0,1,954,1j,-0.23046875
22,122,0,1,1000,1j,-0.236328125
23,123,0,1,1045,1j,-0.193359375
24,124,0,1,1090,1j,-0.189453125
25,125,0,1,1136,1j,-0.19140625
26,126,0,1,1181,1j,-0.228515625
27,127,0,1,1227,1j,-0.185546875
28,128,0,1,1272,1j,-0.1640625
29,129,0,1,1318,1j,-0.2109375
30,130,0,1,1363,1j,-0.203125
31,131,0,1,1409,1j,-0.162109375
32,132,0,1,1454,1j,-0.171875
33,133,0,1,1500,1j,-0.146484375
34,134,0,1,1545,1j,-0.123046875
35,135,0,1,1590,1j,-0.14453125
36,136,0,1,1636,1j,-0.115234375
37,137,0,1,1681,1j,-0.115234375
38,138,0,1,1727,1j,-0.154296875
39,139,0,1,1772,1j,-0.125
40,140,0,1,1818,1j,-0.076171875
41,141,0,1,1863,1j,-0.119140625
42,142,0,1,1909,1j,-0.09375
43,143,0,1,1954,1j,-0.130859375
44,144,0,1,2000,1j,-0.111328125
45,145,0,1,2045,1j,-0.14453125
46,146,0,1,2090,1j,-0.037109375
47,147,0,1,2136,1j,-0.0390625
48,148,0,1,2181,1j,-0.052734375
49,149,0,1,2227,1j,-0.109375
50,150,0,1,2272,1j,-0.09765625
51,151,0,1,2318,1j,-0.015625
52,152,0,1,2363,1j,-0.037109375
53,153,0,1,2409,1j,-0.0546875
54,154,0,1,2454,1j,-0.015625
55,155,0,1,2500,1j,-0.046875
56,156,0,1,2545,1j,-0.07421875
57,157,0,1,2590,1j,-0.013671875
58,158,0,1,2636,1j,-0.005859375
59,159,0,1,2681,1j,-0.00390625
60,160,0,1,2727,1j,0.005859375
61,161,0,1,2772,1j,-0.00390625
62,162,0,1,2818,1j,0.005859375
63,163,0,1,2863,1j,0.0
64,164,0,1,2909,1j,0.037109375
65,165,0,1,2954,1j,0.0859375
66,166,0,1,3000,1j,0.0625
67,167,0,1,3045,1j,0.037109375
68,168,0,1,3090,1j,0.0546875
69,169,0,1,3136,1j,0.046875
70,170,0,1,3181,1j,0.01953125
71,171,0,1,3227,1j,0.06640625
72,172,0,1,3272,1j,0.091796875
73,173,0,1,3318,1j,0.03125
74,174,0,1,3363,1j,0.021484375
75,175,0,1,3409,1j,0.0546875
76,176,0,1,3454,1j,0.0546875
77,177,0,1,3500,1j,0.05859375
78,178,0,1,3545,1j,0.015625
79,179,0,1,3590,1j,0.046875
80,180,0,1,3636,1j,0.078125
81,181,0,1,3681,1j,0.080078125
82,182,0,1,3727,1j,0.09375
83,183,0,1,3772,1j,0.05859375
84,184,0,1,3818,1j,0.07421875
85,185,0,1,3863,1j,0.072265625
86,186,0,1,3909,1j,0.095703125
87,187,0,1,3954,1j,0.11328125
88,188,0,1,4000,1j,0.130859375
89,189,0,1,4045,1j,0.064453125
90,190,0,1,4090,1j,0.142578125
91,191,0,1,4136,1j,0.1328125
92,192,0,1,4181,1j,0.072265625
93,193,0,1,4227,1j,0.10546875
94,194,0,1,4272,1j,0.12890625
95,195,0,1,4318,1j,0.095703125
96,196,0,1,4363,1j,0.09375
97,197,0,1,4409,1j,0.16015625
98,198,0,1,4454,1j,0.1015625
99,199,0,1,4500,1j,0.119140625
