,index,U,M,t,UM,count
0,400,1,1,0,(1+1j),1.0
1,401,1,1,45,(1+1j),-0.275390625
2,402,1,1,90,(1+1j),-0.255859375
3,403,1,1,136,(1+1j),-0.224609375
4,404,1,1,181,(1+1j),-0.16796875
5,405,1,1,227,(1+1j),-0.21875
6,406,1,1,272,(1+1j),-0.126953125
7,407,1,1,318,(1+1j),-0.111328125
8,408,1,1,363,(1+1j),-0.12109375
9,409,1,1,409,(1+1j),-0.0546875
10,410,1,1,454,(1+1j),0.021484375
11,411,1,1,500,(1+1j),0.017578125
12,412,1,1,545,(1+1j),0.052734375
13,413,1,1,590,(1+1j),0.076171875
14,414,1,1,636,(1+1j),0.1484375
15,415,1,1,681,(1+1j),0.232421875
16,416,1,1,727,(1+1j),0.18359375
17,417,1,1,772,(1+1j),0.177734375
18,418,1,1,818,(1+1j),0.19921875
19,419,1,1,863,(1+1j),0.20703125
20,420,1,1,909,(1+1j),0.205078125
21,421,1,1,954,(1+1j),0.1484375
22,422,1,1,1000,(1+1j),0.255859375
23,423,1,1,1045,(1+1j),0.236328125
24,424,1,1,1090,(1+1j),0.224609375
25,425,1,1,1136,(1+1j),0.21484375
26,426,1,1,1181,(1+1j),0.1875
27,427,1,1,1227,(1+1j),0.111328125
28,428,1,1,1272,(1+1j),0.154296875
29,429,1,1,1318,(1+1j),0.1015625
30,430,1,1,1363,(1+1j),0.068359375
31,431,1,1,1409,(1+1j),0.037109375
32,432,1,1,1454,(1+1j),0.001953125
33,433,1,1,1500,(1+1j),0.07421875
34,434,1,1,1545,(1+1j),-0.017578125
35,435,1,1,1590,(1+1j),-0.095703125
36,436,1,1,1636,(1+1j),-0.080078125
37,437,1,1,1681,(1+1j),-0.14453125
38,438,1,1,1727,(1+1j),-0.1796875
39,439,1,1,1772,(1+1j),-0.189453125
40,440,1,1,1818,(1+1j),-0.220703125
41,441,1,1,1863,(1+1j),-0.1953125
42,442,1,1,1909,(1+1j),-0.162109375
43,443,1,1,1954,(1+1j),-0.1953125
44,444,1,1,2000,(1+1j),-0.30859375
45,445,1,1,2045,(1+1j),-0.2265625
46,446,1,1,2090,(1+1j),-0.228515625
47,447,1,1,2136,(1+1j),-0.24609375
48,448,1,1,2181,(1+1j),-0.3046875
49,449,1,1,2227,(1+1j),-0.185546875
50,450,1,1,2272,(1+1j),-0.181640625
51,451,1,1,2318,(1+1j),-0.11328125
52,452,1,1,2363,(1+1j),-0.130859375
53,453,1,1,2409,(1+1j),-0.087890625
54,454,1,1,2454,(1+1j),-0.046875
55,455,1,1,2500,(1+1j),0.0078125
56,456,1,1,2545,(1+1j),-0.041015625
57,457,1,1,2590,(1+1j),0.044921875
58,458,1,1,2636,(1+1j),0.091796875
59,459,1,1,2681,(1+1j),0.095703125
60,460,1,1,2727,(1+1j),0.1953125
61,461,1,1,2772,(1+1j),0.1796875
62,462,1,1,2818,(1+1j),0.212890625
63,463,1,1,2863,(1+1j),0.23046875
64,464,1,1,2909,(1+1j),0.22265625
65,465,1,1,2954,(1+1j),0.255859375
66,466,1,1,3000,(1+1j),0.287109375
67,467,1,1,3045,(1+1j),0.220703125
68,468,1,1,3090,(1+1j),0.220703125
69,469,1,1,3136,(1+1j),0.232421875
70,470,1,1,3181,(1+1j),0.251953125
71,471,1,1,3227,(1+1j),0.19921875
72,472,1,1,3272,(1+1j),0.197265625
73,473,1,1,3318,(1+1j),0.166015625
74,474,1,1,3363,(1+1j),0.173828125
75,475,1,1,3409,(1+1j),0.169921875
76,476,1,1,3454,(1+1j),0.119140625
77,477,1,1,3500,(1+1j),0.009765625
78,478,1,1,3545,(1+1j),0.037109375
79,479,1,1,3590,(1+1j),0.060546875
80,480,1,1,3636,(1+1j),0.01953125
81,481,1,1,3681,(1+1j),-0.05859375
82,482,1,1,3727,(1+1j),-0.0859375
83,483,1,1,3772,(1+1j),-0.111328125
84,484,1,1,3818,(1+1j),-0.146484375
85,485,1,1,3863,(1+1j),-0.19140625
86,486,1,1,3909,(1+1j),-0.123046875
87,487,1,1,3954,(1+1j),-0.244140625
88,488,1,1,4000,(1+1j),-0.220703125
89,489,1,1,4045,(1+1j),-0.248046875
90,490,1,1,4090,(1+1j),-0.236328125
91,491,1,1,4136,(1+1j),-0.23046875
92,492,1,1,4181,(1+1j),-0.1875
93,493,1,1,4227,(1+1j),-0.212890625
94,494,1,1,4272,(1+1j),-0.189453125
95,495,1,1,4318,(1+1j),-0.19921875
96,496,1,1,4363,(1+1j),-0.125
97,497,1,1,4409,(1+1j),-0.11328125
98,498,1,1,4454,(1+1j),-0.048828125
99,499,1,1,4500,(1+1j),-0.08203125
