,index,U,M,t,UM,count
0,200,0,2,120,2j,0.990234375
1,201,0,2,164,2j,0.982421875
2,202,0,2,208,2j,0.974609375
3,203,0,2,252,2j,0.970703125
4,204,0,2,296,2j,0.951171875
5,205,0,2,341,2j,0.9453125
6,206,0,2,385,2j,0.89453125
7,207,0,2,429,2j,0.88671875
8,208,0,2,473,2j,0.84375
9,209,0,2,518,2j,0.833984375
10,210,0,2,562,2j,0.794921875
11,211,0,2,606,2j,0.76953125
12,212,0,2,650,2j,0.740234375
13,213,0,2,695,2j,0.7265625
14,214,0,2,739,2j,0.6796875
15,215,0,2,783,2j,0.638671875
16,216,0,2,827,2j,0.603515625
17,217,0,2,872,2j,0.5078125
18,218,0,2,916,2j,0.484375
19,219,0,2,960,2j,0.4453125
20,220,0,2,1004,2j,0.4296875
21,221,0,2,1049,2j,0.392578125
22,222,0,2,1093,2j,0.29296875
23,223,0,2,1137,2j,0.306640625
24,224,0,2,1181,2j,0.220703125
25,225,0,2,1226,2j,0.189453125
26,226,0,2,1270,2j,0.150390625
27,227,0,2,1314,2j,0.03125
28,228,0,2,1358,2j,0.02734375
29,229,0,2,1403,2j,0.01953125
30,230,0,2,1447,2j,-0.09375
31,231,0,2,1491,2j,-0.19140625
32,232,0,2,1535,2j,-0.142578125
33,233,0,2,1580,2j,-0.220703125
34,234,0,2,1624,2j,-0.265625
35,235,0,2,1668,2j,-0.296875
36,236,0,2,1712,2j,-0.384765625
37,237,0,2,1756,2j,-0.4609375
38,238,0,2,1801,2j,-0.439453125
39,239,0,2,1845,2j,-0.44921875
40,240,0,2,1889,2j,-0.55859375
41,241,0,2,1933,2j,-0.513671875
42,242,0,2,1978,2j,-0.58984375
43,243,0,2,2022,2j,-0.61328125
44,244,0,2,2066,2j,-0.6875
45,245,0,2,2110,2j,-0.70703125
46,246,0,2,2155,2j,-0.708984375
47,247,0,2,2199,2j,-0.74609375
48,248,0,2,2243,2j,-0.75
49,249,0,2,2287,2j,-0.77734375
50,250,0,2,2332,2j,-0.810546875
51,251,0,2,2376,2j,-0.857421875
52,252,0,2,2420,2j,-0.85546875
53,253,0,2,2464,2j,-0.875
54,254,0,2,2509,2j,-0.837890625
55,255,0,2,2553,2j,-0.8671875
56,256,0,2,2597,2j,-0.888671875
57,257,0,2,2641,2j,-0.8828125
58,258,0,2,2686,2j,-0.88671875
59,259,0,2,2730,2j,-0.876953125
60,260,0,2,2774,2j,-0.873046875
61,261,0,2,2818,2j,-0.869140625
62,262,0,2,2863,2j,-0.84375
63,263,0,2,2907,2j,-0.8203125
64,264,0,2,2951,2j,-0.822265625
65,265,0,2,2995,2j,-0.828125
66,266,0,2,3040,2j,-0.78515625
67,267,0,2,3084,2j,-0.76953125
68,268,0,2,3128,2j,-0.7734375
69,269,0,2,3172,2j,-0.66015625
70,270,0,2,3216,2j,-0.69140625
71,271,0,2,3261,2j,-0.640625
72,272,0,2,3305,2j,-0.60546875
73,273,0,2,3349,2j,-0.603515625
74,274,0,2,3393,2j,-0.60546875
75,275,0,2,3438,2j,-0.5078125
76,276,0,2,3482,2j,-0.453125
77,277,0,2,3526,2j,-0.470703125
78,278,0,2,3570,2j,-0.349609375
79,279,0,2,3615,2j,-0.3359375
80,280,0,2,3659,2j,-0.302734375
81,281,0,2,3703,2j,-0.232421875
82,282,0,2,3747,2j,-0.23828125
83,283,0,2,3792,2j,-0.1015625
84,284,0,2,3836,2j,-0.134765625
85,285,0,2,3880,2j,-0.02734375
86,286,0,2,3924,2j,-0.01171875
87,287,0,2,3969,2j,0.001953125
88,288,0,2,4013,2j,0.068359375
89,289,0,2,4057,2j,0.103515625
90,290,0,2,4101,2j,0.23046875
91,291,0,2,4146,2j,0.185546875
92,292,0,2,4190,2j,0.298828125
93,293,0,2,4234,2j,0.314453125
94,294,0,2,4278,2j,0.384765625
95,295,0,2,4323,2j,0.451171875
96,296,0,2,4367,2j,0.498046875
97,297,0,2,4411,2j,0.5234375
98,298,0,2,4455,2j,0.546875
99,299,0,2,4500,2j,0.62890625
