,index,U,M,t,UM,count
0,500,1,2,0,(1+2j),1.0
1,501,1,2,90,(1+2j),0.998046875
2,502,1,2,181,(1+2j),0.984375
3,503,1,2,272,(1+2j),0.958984375
4,504,1,2,363,(1+2j),0.9296875
5,505,1,2,454,(1+2j),0.90625
6,506,1,2,545,(1+2j),0.861328125
7,507,1,2,636,(1+2j),0.75390625
8,508,1,2,727,(1+2j),0.74609375
9,509,1,2,818,(1+2j),0.673828125
10,510,1,2,909,(1+2j),0.548828125
11,511,1,2,1000,(1+2j),0.52734375
12,512,1,2,1090,(1+2j),0.40625
13,513,1,2,1181,(1+2j),0.3984375
14,514,1,2,1272,(1+2j),0.3359375
15,515,1,2,1363,(1+2j),0.298828125
16,516,1,2,1454,(1+2j),0.185546875
17,517,1,2,1545,(1+2j),0.1328125
18,518,1,2,1636,(1+2j),0.109375
19,519,1,2,1727,(1+2j),0.005859375
20,520,1,2,1818,(1+2j),-0.029296875
21,521,1,2,1909,(1+2j),-0.107421875
22,522,1,2,2000,(1+2j),-0.115234375
23,523,1,2,2090,(1+2j),-0.240234375
24,524,1,2,2181,(1+2j),-0.263671875
25,525,1,2,2272,(1+2j),-0.326171875
26,526,1,2,2363,(1+2j),-0.376953125
27,527,1,2,2454,(1+2j),-0.44921875
28,528,1,2,2545,(1+2j),-0.53515625
29,529,1,2,2636,(1+2j),-0.4921875
30,530,1,2,2727,(1+2j),-0.609375
31,531,1,2,2818,(1+2j),-0.5859375
32,532,1,2,2909,(1+2j),-0.708984375
33,533,1,2,3000,(1+2j),-0.734375
34,534,1,2,3090,(1+2j),-0.763671875
35,535,1,2,3181,(1+2j),-0.833984375
36,536,1,2,3272,(1+2j),-0.892578125
37,537,1,2,3363,(1+2j),-0.888671875
38,538,1,2,3454,(1+2j),-0.92578125
39,539,1,2,3545,(1+2j),-0.9609375
40,540,1,2,3636,(1+2j),-0.9765625
41,541,1,2,3727,(1+2j),-0.97265625
42,542,1,2,3818,(1+2j),-0.96875
43,543,1,2,3909,(1+2j),-0.9609375
44,544,1,2,4000,(1+2j),-0.955078125
45,545,1,2,4090,(1+2j),-0.919921875
46,546,1,2,4181,(1+2j),-0.89453125
47,547,1,2,4272,(1+2j),-0.857421875
48,548,1,2,4363,(1+2j),-0.81640625
49,549,1,2,4454,(1+2j),-0.76171875
50,550,1,2,4545,(1+2j),-0.66015625
51,551,1,2,4636,(1+2j),-0.654296875
52,552,1,2,4727,(1+2j),-0.5546875
53,553,1,2,4818,(1+2j),-0.466796875
54,554,1,2,4909,(1+2j),-0.33984375
55,555,1,2,5000,(1+2j),-0.302734375
56,556,1,2,5090,(1+2j),-0.25390625
57,557,1,2,5181,(1+2j),-0.1640625
58,558,1,2,5272,(1+2j),-0.11328125
59,559,1,2,5363,(1+2j),0.009765625
60,560,1,2,5454,(1+2j),0.0859375
61,561,1,2,5545,(1+2j),0.123046875
62,562,1,2,5636,(1+2j),0.21484375
63,563,1,2,5727,(1+2j),0.255859375
64,564,1,2,5818,(1+2j),0.3515625
65,565,1,2,5909,(1+2j),0.369140625
66,566,1,2,6000,(1+2j),0.439453125
67,567,1,2,6090,(1+2j),0.517578125
68,568,1,2,6181,(1+2j),0.546875
69,569,1,2,6272,(1+2j),0.5390625
70,570,1,2,6363,(1+2j),0.619140625
71,571,1,2,6454,(1+2j),0.630859375
72,572,1,2,6545,(1+2j),0.689453125
73,573,1,2,6636,(1+2j),0.732421875
74,574,1,2,6727,(1+2j),0.8046875
75,575,1,2,6818,(1+2j),0.828125
76,576,1,2,6909,(1+2j),0.845703125
77,577,1,2,7000,(1+2j),0.828125
78,578,1,2,7090,(1+2j),0.88671875
79,579,1,2,7181,(1+2j),0.9140625
80,580,1,2,7272,(1+2j),0.91796875
81,581,1,2,7363,(1+2j),0.912109375
82,582,1,2,7454,(1+2j),0.939453125
83,583,1,2,7545,(1+2j),0.939453125
84,584,1,2,7636,(1+2j),0.935546875
85,585,1,2,7727,(1+2j),0.9140625
86,586,1,2,7818,(1+2j),0.923828125
87,587,1,2,7909,(1+2j),0.86328125
88,588,1,2,8000,(1+2j),0.79296875
89,589,1,2,8090,(1+2j),0.796875
90,590,1,2,8181,(1+2j),0.705078125
91,591,1,2,8272,(1+2j),0.66796875
92,592,1,2,8363,(1+2j),0.607421875
93,593,1,2,8454,(1+2j),0.52734375
94,594,1,2,8545,(1+2j),0.45703125
95,595,1,2,8636,(1+2j),0.296875
96,596,1,2,8727,(1+2j),0.25390625
97,597,1,2,8818,(1+2j),0.22265625
98,598,1,2,8909,(1+2j),0.125
99,599,1,2,9000,(1+2j),0.037109375
