,index,U,M,t,UM,count
0,300,1,0,120,(1+0j),0.6875
1,301,1,0,209,(1+0j),0.693359375
2,302,1,0,299,(1+0j),0.69140625
3,303,1,0,389,(1+0j),0.70703125
4,304,1,0,478,(1+0j),0.685546875
5,305,1,0,568,(1+0j),0.708984375
6,306,1,0,658,(1+0j),0.740234375
7,307,1,0,747,(1+0j),0.70703125
8,308,1,0,837,(1+0j),0.703125
9,309,1,0,927,(1+0j),0.66015625
10,310,1,0,1016,(1+0j),0.7265625
11,311,1,0,1106,(1+0j),0.64453125
12,312,1,0,1196,(1+0j),0.66015625
13,313,1,0,1286,(1+0j),0.65234375
14,314,1,0,1375,(1+0j),0.630859375
15,315,1,0,1465,(1+0j),0.638671875
16,316,1,0,1555,(1+0j),0.60546875
17,317,1,0,1644,(1+0j),0.607421875
18,318,1,0,1734,(1+0j),0.640625
19,319,1,0,1824,(1+0j),0.615234375
20,320,1,0,1913,(1+0j),0.62109375
21,321,1,0,2003,(1+0j),0.615234375
22,322,1,0,2093,(1+0j),0.560546875
23,323,1,0,2183,(1+0j),0.587890625
24,324,1,0,2272,(1+0j),0.546875
25,325,1,0,2362,(1+0j),0.623046875
26,326,1,0,2452,(1+0j),0.53515625
27,327,1,0,2541,(1+0j),0.5078125
28,328,1,0,2631,(1+0j),0.560546875
29,329,1,0,2721,(1+0j),0.509765625
30,330,1,0,2810,(1+0j),0.5625
31,331,1,0,2900,(1+0j),0.4296875
32,332,1,0,2990,(1+0j),0.5234375
33,333,1,0,3080,(1+0j),0.509765625
34,334,1,0,3169,(1+0j),0.5078125
35,335,1,0,3259,(1+0j),0.572265625
36,336,1,0,3349,(1+0j),0.57421875
37,337,1,0,3438,(1+0j),0.50390625
38,338,1,0,3528,(1+0j),0.541015625
39,339,1,0,3618,(1+0j),0.541015625
40,340,1,0,3707,(1+0j),0.568359375
41,341,1,0,3797,(1+0j),0.591796875
42,342,1,0,3887,(1+0j),0.630859375
43,343,1,0,3976,(1+0j),0.595703125
44,344,1,0,4066,(1+0j),0.626953125
45,345,1,0,4156,(1+0j),0.583984375
46,346,1,0,4246,(1+0j),0.591796875
47,347,1,0,4335,(1+0j),0.66015625
48,348,1,0,4425,(1+0j),0.640625
49,349,1,0,4515,(1+0j),0.671875
50,350,1,0,4604,(1+0j),0.642578125
51,351,1,0,4694,(1+0j),0.701171875
52,352,1,0,4784,(1+0j),0.685546875
53,353,1,0,4873,(1+0j),0.693359375
54,354,1,0,4963,(1+0j),0.666015625
55,355,1,0,5053,(1+0j),0.66015625
56,356,1,0,5143,(1+0j),0.70703125
57,357,1,0,5232,(1+0j),0.654296875
58,358,1,0,5322,(1+0j),0.734375
59,359,1,0,5412,(1+0j),0.697265625
60,360,1,0,5501,(1+0j),0.658203125
61,361,1,0,5591,(1+0j),0.705078125
62,362,1,0,5681,(1+0j),0.6953125
63,363,1,0,5770,(1+0j),0.69921875
64,364,1,0,5860,(1+0j),0.63671875
65,365,1,0,5950,(1+0j),0.69921875
66,366,1,0,6040,(1+0j),0.6171875
67,367,1,0,6129,(1+0j),0.669921875
68,368,1,0,6219,(1+0j),0.615234375
69,369,1,0,6309,(1+0j),0.6015625
70,370,1,0,6398,(1+0j),0.568359375
71,371,1,0,6488,(1+0j),0.587890625
72,372,1,0,6578,(1+0j),0.544921875
73,373,1,0,6667,(1+0j),0.525390625
74,374,1,0,6757,(1+0j),0.58203125
75,375,1,0,6847,(1+0j),0.509765625
76,376,1,0,6936,(1+0j),0.5625
77,377,1,0,7026,(1+0j),0.62109375
78,378,1,0,7116,(1+0j),0.56640625
79,379,1,0,7206,(1+0j),0.5234375
80,380,1,0,7295,(1+0j),0.591796875
81,381,1,0,7385,(1+0j),0.560546875
82,382,1,0,7475,(1+0j),0.533203125
83,383,1,0,7564,(1+0j),0.560546875
84,384,1,0,7654,(1+0j),0.494140625
85,385,1,0,7744,(1+0j),0.53125
86,386,1,0,7833,(1+0j),0.525390625
87,387,1,0,7923,(1+0j),0.556640625
88,388,1,0,8013,(1+0j),0.537109375
89,389,1,0,8103,(1+0j),0.58203125
90,390,1,0,8192,(1+0j),0.52734375
91,391,1,0,8282,(1+0j),0.595703125
92,392,1,0,8372,(1+0j),0.59765625
93,393,1,0,8461,(1+0j),0.595703125
94,394,1,0,8551,(1+0j),0.6171875
95,395,1,0,8641,(1+0j),0.6171875
96,396,1,0,8730,(1+0j),0.609375
97,397,1,0,8820,(1+0j),0.619140625
98,398,1,0,8910,(1+0j),0.654296875
99,399,1,0,9000,(1+0j),0.646484375
