,index,U,M,t,UM,count
0,500,1,2,120,(1+2j),-0.880859375
1,501,1,2,209,(1+2j),-0.869140625
2,502,1,2,299,(1+2j),-0.841796875
3,503,1,2,389,(1+2j),-0.8125
4,504,1,2,478,(1+2j),-0.822265625
5,505,1,2,568,(1+2j),-0.861328125
6,506,1,2,658,(1+2j),-0.81640625
7,507,1,2,747,(1+2j),-0.77734375
8,508,1,2,837,(1+2j),-0.798828125
9,509,1,2,927,(1+2j),-0.759765625
10,510,1,2,1016,(1+2j),-0.78515625
11,511,1,2,1106,(1+2j),-0.767578125
12,512,1,2,1196,(1+2j),-0.7578125
13,513,1,2,1286,(1+2j),-0.78125
14,514,1,2,1375,(1+2j),-0.765625
15,515,1,2,1465,(1+2j),-0.755859375
16,516,1,2,1555,(1+2j),-0.7421875
17,517,1,2,1644,(1+2j),-0.74609375
18,518,1,2,1734,(1+2j),-0.728515625
19,519,1,2,1824,(1+2j),-0.71875
20,520,1,2,1913,(1+2j),-0.712890625
21,521,1,2,2003,(1+2j),-0.728515625
22,522,1,2,2093,(1+2j),-0.72265625
23,523,1,2,2183,(1+2j),-0.689453125
24,524,1,2,2272,(1+2j),-0.69921875
25,525,1,2,2362,(1+2j),-0.666015625
26,526,1,2,2452,(1+2j),-0.6875
27,527,1,2,2541,(1+2j),-0.73828125
28,528,1,2,2631,(1+2j),-0.80078125
29,529,1,2,2721,(1+2j),-0.787109375
30,530,1,2,2810,(1+2j),-0.787109375
31,531,1,2,2900,(1+2j),-0.783203125
32,532,1,2,2990,(1+2j),-0.775390625
33,533,1,2,3080,(1+2j),-0.818359375
34,534,1,2,3169,(1+2j),-0.78515625
35,535,1,2,3259,(1+2j),-0.798828125
36,536,1,2,3349,(1+2j),-0.82421875
37,537,1,2,3438,(1+2j),-0.873046875
38,538,1,2,3528,(1+2j),-0.84765625
39,539,1,2,3618,(1+2j),-0.859375
40,540,1,2,3707,(1+2j),-0.873046875
41,541,1,2,3797,(1+2j),-0.875
42,542,1,2,3887,(1+2j),-0.8984375
43,543,1,2,3976,(1+2j),-0.88671875
44,544,1,2,4066,(1+2j),-0.896484375
45,545,1,2,4156,(1+2j),-0.875
46,546,1,2,4246,(1+2j),-0.86328125
47,547,1,2,4335,(1+2j),-0.90234375
48,548,1,2,4425,(1+2j),-0.859375
49,549,1,2,4515,(1+2j),-0.890625
50,550,1,2,4604,(1+2j),-0.876953125
51,551,1,2,4694,(1+2j),-0.859375
52,552,1,2,4784,(1+2j),-0.861328125
53,553,1,2,4873,(1+2j),-0.8828125
54,554,1,2,4963,(1+2j),-0.86328125
55,555,1,2,5053,(1+2j),-0.859375
56,556,1,2,5143,(1+2j),-0.822265625
57,557,1,2,5232,(1+2j),-0.83984375
58,558,1,2,5322,(1+2j),-0.83984375
59,559,1,2,5412,(1+2j),-0.8046875
60,560,1,2,5501,(1+2j),-0.8125
61,561,1,2,5591,(1+2j),-0.765625
62,562,1,2,5681,(1+2j),-0.765625
63,563,1,2,5770,(1+2j),-0.744140625
64,564,1,2,5860,(1+2j),-0.74609375
65,565,1,2,5950,(1+2j),-0.7578125
66,566,1,2,6040,(1+2j),-0.744140625
67,567,1,2,6129,(1+2j),-0.755859375
68,568,1,2,6219,(1+2j),-0.75390625
69,569,1,2,6309,(1+2j),-0.720703125
70,570,1,2,6398,(1+2j),-0.720703125
71,571,1,2,6488,(1+2j),-0.72265625
72,572,1,2,6578,(1+2j),-0.71484375
73,573,1,2,6667,(1+2j),-0.75
74,574,1,2,6757,(1+2j),-0.70703125
75,575,1,2,6847,(1+2j),-0.75
76,576,1,2,6936,(1+2j),-0.681640625
77,577,1,2,7026,(1+2j),-0.7421875
78,578,1,2,7116,(1+2j),-0.736328125
79,579,1,2,7206,(1+2j),-0.712890625
80,580,1,2,7295,(1+2j),-0.740234375
81,581,1,2,7385,(1+2j),-0.78515625
82,582,1,2,7475,(1+2j),-0.796875
83,583,1,2,7564,(1+2j),-0.76171875
84,584,1,2,7654,(1+2j),-0.83203125
85,585,1,2,7744,(1+2j),-0.81640625
86,586,1,2,7833,(1+2j),-0.80859375
87,587,1,2,7923,(1+2j),-0.826171875
88,588,1,2,8013,(1+2j),-0.853515625
89,589,1,2,8103,(1+2j),-0.841796875
90,590,1,2,8192,(1+2j),-0.861328125
91,591,1,2,8282,(1+2j),-0.896484375
92,592,1,2,8372,(1+2j),-0.859375
93,593,1,2,8461,(1+2j),-0.875
94,594,1,2,8551,(1+2j),-0.89453125
95,595,1,2,8641,(1+2j),-0.884765625
96,596,1,2,8730,(1+2j),-0.912109375
97,597,1,2,8820,(1+2j),-0.900390625
98,598,1,2,8910,(1+2j),-0.892578125
99,599,1,2,9000,(1+2j),-0.876953125
