,index,U,M,t,UM,count
0,400,1,1,120,(1+1j),0.271484375
1,401,1,1,209,(1+1j),0.330078125
2,402,1,1,299,(1+1j),0.197265625
3,403,1,1,389,(1+1j),0.294921875
4,404,1,1,478,(1+1j),0.234375
5,405,1,1,568,(1+1j),0.26953125
6,406,1,1,658,(1+1j),0.19921875
7,407,1,1,747,(1+1j),0.27734375
8,408,1,1,837,(1+1j),0.2421875
9,409,1,1,927,(1+1j),0.185546875
10,410,1,1,1016,(1+1j),0.224609375
11,411,1,1,1106,(1+1j),0.216796875
12,412,1,1,1196,(1+1j),0.201171875
13,413,1,1,1286,(1+1j),0.197265625
14,414,1,1,1375,(1+1j),0.1484375
15,415,1,1,1465,(1+1j),0.11328125
16,416,1,1,1555,(1+1j),0.09375
17,417,1,1,1644,(1+1j),0.109375
18,418,1,1,1734,(1+1j),0.154296875
19,419,1,1,1824,(1+1j),0.07421875
20,420,1,1,1913,(1+1j),0.0625
21,421,1,1,2003,(1+1j),0.078125
22,422,1,1,2093,(1+1j),0.0625
23,423,1,1,2183,(1+1j),0.046875
24,424,1,1,2272,(1+1j),0.037109375
25,425,1,1,2362,(1+1j),0.0625
26,426,1,1,2452,(1+1j),0.052734375
27,427,1,1,2541,(1+1j),0.056640625
28,428,1,1,2631,(1+1j),0.06640625
29,429,1,1,2721,(1+1j),0.076171875
30,430,1,1,2810,(1+1j),0.02734375
31,431,1,1,2900,(1+1j),0.0625
32,432,1,1,2990,(1+1j),0.05078125
33,433,1,1,3080,(1+1j),0.0859375
34,434,1,1,3169,(1+1j),0.068359375
35,435,1,1,3259,(1+1j),0.099609375
36,436,1,1,3349,(1+1j),0.1015625
37,437,1,1,3438,(1+1j),0.056640625
38,438,1,1,3528,(1+1j),0.03515625
39,439,1,1,3618,(1+1j),0.080078125
40,440,1,1,3707,(1+1j),0.109375
41,441,1,1,3797,(1+1j),0.09375
42,442,1,1,3887,(1+1j),0.109375
43,443,1,1,3976,(1+1j),0.095703125
44,444,1,1,4066,(1+1j),0.14453125
45,445,1,1,4156,(1+1j),0.15625
46,446,1,1,4246,(1+1j),0.11328125
47,447,1,1,4335,(1+1j),0.15234375
48,448,1,1,4425,(1+1j),0.16796875
49,449,1,1,4515,(1+1j),0.14453125
50,450,1,1,4604,(1+1j),0.166015625
51,451,1,1,4694,(1+1j),0.146484375
52,452,1,1,4784,(1+1j),0.1484375
53,453,1,1,4873,(1+1j),0.1875
54,454,1,1,4963,(1+1j),0.310546875
55,455,1,1,5053,(1+1j),0.189453125
56,456,1,1,5143,(1+1j),0.21484375
57,457,1,1,5232,(1+1j),0.232421875
58,458,1,1,5322,(1+1j),0.19921875
59,459,1,1,5412,(1+1j),0.19140625
60,460,1,1,5501,(1+1j),0.2421875
61,461,1,1,5591,(1+1j),0.20703125
62,462,1,1,5681,(1+1j),0.236328125
63,463,1,1,5770,(1+1j),0.271484375
64,464,1,1,5860,(1+1j),0.2421875
65,465,1,1,5950,(1+1j),0.294921875
66,466,1,1,6040,(1+1j),0.23046875
67,467,1,1,6129,(1+1j),0.314453125
68,468,1,1,6219,(1+1j),0.265625
69,469,1,1,6309,(1+1j),0.25
70,470,1,1,6398,(1+1j),0.220703125
71,471,1,1,6488,(1+1j),0.25390625
72,472,1,1,6578,(1+1j),0.23046875
73,473,1,1,6667,(1+1j),0.275390625
74,474,1,1,6757,(1+1j),0.255859375
75,475,1,1,6847,(1+1j),0.2734375
76,476,1,1,6936,(1+1j),0.248046875
77,477,1,1,7026,(1+1j),0.263671875
78,478,1,1,7116,(1+1j),0.240234375
79,479,1,1,7206,(1+1j),0.236328125
80,480,1,1,7295,(1+1j),0.265625
81,481,1,1,7385,(1+1j),0.291015625
82,482,1,1,7475,(1+1j),0.271484375
83,483,1,1,7564,(1+1j),0.24609375
84,484,1,1,7654,(1+1j),0.19921875
85,485,1,1,7744,(1+1j),0.265625
86,486,1,1,7833,(1+1j),0.248046875
87,487,1,1,7923,(1+1j),0.216796875
88,488,1,1,8013,(1+1j),0.228515625
89,489,1,1,8103,(1+1j),0.228515625
90,490,1,1,8192,(1+1j),0.23828125
91,491,1,1,8282,(1+1j),0.181640625
92,492,1,1,8372,(1+1j),0.240234375
93,493,1,1,8461,(1+1j),0.154296875
94,494,1,1,8551,(1+1j),0.228515625
95,495,1,1,8641,(1+1j),0.18359375
96,496,1,1,8730,(1+1j),0.125
97,497,1,1,8820,(1+1j),0.142578125
98,498,1,1,8910,(1+1j),0.125
99,499,1,1,9000,(1+1j),0.126953125
