,index,U,M,t,UM,count
0,300,1,0,0,(1+0j),1.0
1,301,1,0,90,(1+0j),-0.1640625
2,302,1,0,181,(1+0j),-0.103515625
3,303,1,0,272,(1+0j),-0.087890625
4,304,1,0,363,(1+0j),0.015625
5,305,1,0,454,(1+0j),0.080078125
6,306,1,0,545,(1+0j),0.1484375
7,307,1,0,636,(1+0j),0.16796875
8,308,1,0,727,(1+0j),0.220703125
9,309,1,0,818,(1+0j),0.279296875
10,310,1,0,909,(1+0j),0.38671875
11,311,1,0,1000,(1+0j),0.396484375
12,312,1,0,1090,(1+0j),0.490234375
13,313,1,0,1181,(1+0j),0.572265625
14,314,1,0,1272,(1+0j),0.6015625
15,315,1,0,1363,(1+0j),0.654296875
16,316,1,0,1454,(1+0j),0.689453125
17,317,1,0,1545,(1+0j),0.7734375
18,318,1,0,1636,(1+0j),0.84765625
19,319,1,0,1727,(1+0j),0.84765625
20,320,1,0,1818,(1+0j),0.9140625
21,321,1,0,1909,(1+0j),0.931640625
22,322,1,0,2000,(1+0j),0.955078125
23,323,1,0,2090,(1+0j),0.9765625
24,324,1,0,2181,(1+0j),0.9765625
25,325,1,0,2272,(1+0j),0.99609375
26,326,1,0,2363,(1+0j),0.99609375
27,327,1,0,2454,(1+0j),0.9609375
28,328,1,0,2545,(1+0j),0.970703125
29,329,1,0,2636,(1+0j),0.94921875
30,330,1,0,2727,(1+0j),0.927734375
31,331,1,0,2818,(1+0j),0.88671875
32,332,1,0,2909,(1+0j),0.873046875
33,333,1,0,3000,(1+0j),0.810546875
34,334,1,0,3090,(1+0j),0.79296875
35,335,1,0,3181,(1+0j),0.712890625
36,336,1,0,3272,(1+0j),0.662109375
37,337,1,0,3363,(1+0j),0.57421875
38,338,1,0,3454,(1+0j),0.5078125
39,339,1,0,3545,(1+0j),0.537109375
40,340,1,0,3636,(1+0j),0.4296875
41,341,1,0,3727,(1+0j),0.302734375
42,342,1,0,3818,(1+0j),0.25
43,343,1,0,3909,(1+0j),0.185546875
44,344,1,0,4000,(1+0j),0.109375
45,345,1,0,4090,(1+0j),0.05859375
46,346,1,0,4181,(1+0j),0.00390625
47,347,1,0,4272,(1+0j),-0.0859375
48,348,1,0,4363,(1+0j),-0.201171875
49,349,1,0,4454,(1+0j),-0.255859375
50,350,1,0,4545,(1+0j),-0.2421875
51,351,1,0,4636,(1+0j),-0.37109375
52,352,1,0,4727,(1+0j),-0.38671875
53,353,1,0,4818,(1+0j),-0.455078125
54,354,1,0,4909,(1+0j),-0.474609375
55,355,1,0,5000,(1+0j),-0.548828125
56,356,1,0,5090,(1+0j),-0.625
57,357,1,0,5181,(1+0j),-0.65625
58,358,1,0,5272,(1+0j),-0.62890625
59,359,1,0,5363,(1+0j),-0.6640625
60,360,1,0,5454,(1+0j),-0.751953125
61,361,1,0,5545,(1+0j),-0.759765625
62,362,1,0,5636,(1+0j),-0.779296875
63,363,1,0,5727,(1+0j),-0.84375
64,364,1,0,5818,(1+0j),-0.830078125
65,365,1,0,5909,(1+0j),-0.826171875
66,366,1,0,6000,(1+0j),-0.849609375
67,367,1,0,6090,(1+0j),-0.87890625
68,368,1,0,6181,(1+0j),-0.884765625
69,369,1,0,6272,(1+0j),-0.904296875
70,370,1,0,6363,(1+0j),-0.880859375
71,371,1,0,6454,(1+0j),-0.896484375
72,372,1,0,6545,(1+0j),-0.869140625
73,373,1,0,6636,(1+0j),-0.8515625
74,374,1,0,6727,(1+0j),-0.845703125
75,375,1,0,6818,(1+0j),-0.802734375
76,376,1,0,6909,(1+0j),-0.802734375
77,377,1,0,7000,(1+0j),-0.794921875
78,378,1,0,7090,(1+0j),-0.728515625
79,379,1,0,7181,(1+0j),-0.71875
80,380,1,0,7272,(1+0j),-0.671875
81,381,1,0,7363,(1+0j),-0.630859375
82,382,1,0,7454,(1+0j),-0.55859375
83,383,1,0,7545,(1+0j),-0.541015625
84,384,1,0,7636,(1+0j),-0.4375
85,385,1,0,7727,(1+0j),-0.37890625
86,386,1,0,7818,(1+0j),-0.349609375
87,387,1,0,7909,(1+0j),-0.263671875
88,388,1,0,8000,(1+0j),-0.177734375
89,389,1,0,8090,(1+0j),-0.10546875
90,390,1,0,8181,(1+0j),-0.01953125
91,391,1,0,8272,(1+0j),0.041015625
92,392,1,0,8363,(1+0j),0.07421875
93,393,1,0,8454,(1+0j),0.181640625
94,394,1,0,8545,(1+0j),0.294921875
95,395,1,0,8636,(1+0j),0.30859375
96,396,1,0,8727,(1+0j),0.427734375
97,397,1,0,8818,(1+0j),0.494140625
98,398,1,0,8909,(1+0j),0.578125
99,399,1,0,9000,(1+0j),0.611328125
