,index,U,M,t,UM,count
0,300,1,0,0,(1+0j),1.0
1,301,1,0,90,(1+0j),-0.21875
2,302,1,0,181,(1+0j),-0.154296875
3,303,1,0,272,(1+0j),-0.0703125
4,304,1,0,363,(1+0j),-0.02734375
5,305,1,0,454,(1+0j),0.0234375
6,306,1,0,545,(1+0j),0.10546875
7,307,1,0,636,(1+0j),0.19140625
8,308,1,0,727,(1+0j),0.228515625
9,309,1,0,818,(1+0j),0.30859375
10,310,1,0,909,(1+0j),0.41015625
11,311,1,0,1000,(1+0j),0.486328125
12,312,1,0,1090,(1+0j),0.619140625
13,313,1,0,1181,(1+0j),0.65625
14,314,1,0,1272,(1+0j),0.736328125
15,315,1,0,1363,(1+0j),0.802734375
16,316,1,0,1454,(1+0j),0.857421875
17,317,1,0,1545,(1+0j),0.91015625
18,318,1,0,1636,(1+0j),0.923828125
19,319,1,0,1727,(1+0j),0.94140625
20,320,1,0,1818,(1+0j),0.947265625
21,321,1,0,1909,(1+0j),0.935546875
22,322,1,0,2000,(1+0j),0.92578125
23,323,1,0,2090,(1+0j),0.919921875
24,324,1,0,2181,(1+0j),0.890625
25,325,1,0,2272,(1+0j),0.841796875
26,326,1,0,2363,(1+0j),0.79296875
27,327,1,0,2454,(1+0j),0.69140625
28,328,1,0,2545,(1+0j),0.66796875
29,329,1,0,2636,(1+0j),0.619140625
30,330,1,0,2727,(1+0j),0.5234375
31,331,1,0,2818,(1+0j),0.46875
32,332,1,0,2909,(1+0j),0.41015625
33,333,1,0,3000,(1+0j),0.369140625
34,334,1,0,3090,(1+0j),0.271484375
35,335,1,0,3181,(1+0j),0.23046875
36,336,1,0,3272,(1+0j),0.279296875
37,337,1,0,3363,(1+0j),0.126953125
38,338,1,0,3454,(1+0j),0.134765625
39,339,1,0,3545,(1+0j),0.046875
40,340,1,0,3636,(1+0j),0.087890625
41,341,1,0,3727,(1+0j),0.05078125
42,342,1,0,3818,(1+0j),-0.017578125
43,343,1,0,3909,(1+0j),-0.021484375
44,344,1,0,4000,(1+0j),-0.078125
45,345,1,0,4090,(1+0j),-0.169921875
46,346,1,0,4181,(1+0j),-0.1171875
47,347,1,0,4272,(1+0j),-0.224609375
48,348,1,0,4363,(1+0j),-0.30078125
49,349,1,0,4454,(1+0j),-0.28125
50,350,1,0,4545,(1+0j),-0.3515625
51,351,1,0,4636,(1+0j),-0.423828125
52,352,1,0,4727,(1+0j),-0.505859375
53,353,1,0,4818,(1+0j),-0.51171875
54,354,1,0,4909,(1+0j),-0.57421875
55,355,1,0,5000,(1+0j),-0.6796875
56,356,1,0,5090,(1+0j),-0.669921875
57,357,1,0,5181,(1+0j),-0.796875
58,358,1,0,5272,(1+0j),-0.80859375
59,359,1,0,5363,(1+0j),-0.814453125
60,360,1,0,5454,(1+0j),-0.884765625
61,361,1,0,5545,(1+0j),-0.89453125
62,362,1,0,5636,(1+0j),-0.8671875
63,363,1,0,5727,(1+0j),-0.89453125
64,364,1,0,5818,(1+0j),-0.875
65,365,1,0,5909,(1+0j),-0.861328125
66,366,1,0,6000,(1+0j),-0.818359375
67,367,1,0,6090,(1+0j),-0.79296875
68,368,1,0,6181,(1+0j),-0.75390625
69,369,1,0,6272,(1+0j),-0.7109375
70,370,1,0,6363,(1+0j),-0.6171875
71,371,1,0,6454,(1+0j),-0.53515625
72,372,1,0,6545,(1+0j),-0.470703125
73,373,1,0,6636,(1+0j),-0.48046875
74,374,1,0,6727,(1+0j),-0.3828125
75,375,1,0,6818,(1+0j),-0.287109375
76,376,1,0,6909,(1+0j),-0.2734375
77,377,1,0,7000,(1+0j),-0.185546875
78,378,1,0,7090,(1+0j),-0.150390625
79,379,1,0,7181,(1+0j),-0.08203125
80,380,1,0,7272,(1+0j),-0.03125
81,381,1,0,7363,(1+0j),0.0859375
82,382,1,0,7454,(1+0j),0.005859375
83,383,1,0,7545,(1+0j),0.06640625
84,384,1,0,7636,(1+0j),0.134765625
85,385,1,0,7727,(1+0j),0.228515625
86,386,1,0,7818,(1+0j),0.259765625
87,387,1,0,7909,(1+0j),0.306640625
88,388,1,0,8000,(1+0j),0.33203125
89,389,1,0,8090,(1+0j),0.3984375
90,390,1,0,8181,(1+0j),0.48046875
91,391,1,0,8272,(1+0j),0.49609375
92,392,1,0,8363,(1+0j),0.5546875
93,393,1,0,8454,(1+0j),0.697265625
94,394,1,0,8545,(1+0j),0.708984375
95,395,1,0,8636,(1+0j),0.75
96,396,1,0,8727,(1+0j),0.783203125
97,397,1,0,8818,(1+0j),0.859375
98,398,1,0,8909,(1+0j),0.8984375
99,399,1,0,9000,(1+0j),0.9296875
