,index,U,M,t,UM,count
0,100,0,1,0,1j,1.0
1,101,0,1,90,1j,-0.220703125
2,102,0,1,181,1j,-0.1640625
3,103,0,1,272,1j,-0.208984375
4,104,0,1,363,1j,-0.130859375
5,105,0,1,454,1j,-0.109375
6,106,0,1,545,1j,-0.095703125
7,107,0,1,636,1j,-0.0546875
8,108,0,1,727,1j,-0.017578125
9,109,0,1,818,1j,0.03125
10,110,0,1,909,1j,0.060546875
11,111,0,1,1000,1j,0.12109375
12,112,0,1,1090,1j,0.1953125
13,113,0,1,1181,1j,0.140625
14,114,0,1,1272,1j,0.146484375
15,115,0,1,1363,1j,0.142578125
16,116,0,1,1454,1j,0.12109375
17,117,0,1,1545,1j,0.158203125
18,118,0,1,1636,1j,0.123046875
19,119,0,1,1727,1j,0.048828125
20,120,0,1,1818,1j,0.02734375
21,121,0,1,1909,1j,0.05078125
22,122,0,1,2000,1j,0.0234375
23,123,0,1,2090,1j,-0.07421875
24,124,0,1,2181,1j,-0.1328125
25,125,0,1,2272,1j,-0.1015625
26,126,0,1,2363,1j,-0.115234375
27,127,0,1,2454,1j,-0.1484375
28,128,0,1,2545,1j,-0.1328125
29,129,0,1,2636,1j,-0.111328125
30,130,0,1,2727,1j,-0.10546875
31,131,0,1,2818,1j,-0.0859375
32,132,0,1,2909,1j,-0.0703125
33,133,0,1,3000,1j,-0.0390625
34,134,0,1,3090,1j,0.01171875
35,135,0,1,3181,1j,0.09375
36,136,0,1,3272,1j,0.10546875
37,137,0,1,3363,1j,0.146484375
38,138,0,1,3454,1j,0.146484375
39,139,0,1,3545,1j,0.166015625
40,140,0,1,3636,1j,0.203125
41,141,0,1,3727,1j,0.169921875
42,142,0,1,3818,1j,0.232421875
43,143,0,1,3909,1j,0.2265625
44,144,0,1,4000,1j,0.2109375
45,145,0,1,4090,1j,0.19140625
46,146,0,1,4181,1j,0.15625
47,147,0,1,4272,1j,0.083984375
48,148,0,1,4363,1j,0.0859375
49,149,0,1,4454,1j,0.06640625
50,150,0,1,4545,1j,0.0234375
51,151,0,1,4636,1j,-0.017578125
52,152,0,1,4727,1j,-0.09765625
53,153,0,1,4818,1j,-0.103515625
54,154,0,1,4909,1j,-0.16796875
55,155,0,1,5000,1j,-0.13671875
56,156,0,1,5090,1j,-0.16015625
57,157,0,1,5181,1j,-0.15234375
58,158,0,1,5272,1j,-0.154296875
59,159,0,1,5363,1j,-0.158203125
60,160,0,1,5454,1j,-0.080078125
61,161,0,1,5545,1j,-0.11328125
62,162,0,1,5636,1j,-0.025390625
63,163,0,1,5727,1j,-0.01171875
64,164,0,1,5818,1j,0.037109375
65,165,0,1,5909,1j,0.048828125
66,166,0,1,6000,1j,0.095703125
67,167,0,1,6090,1j,0.130859375
68,168,0,1,6181,1j,0.10546875
69,169,0,1,6272,1j,0.13671875
70,170,0,1,6363,1j,0.041015625
71,171,0,1,6454,1j,0.138671875
72,172,0,1,6545,1j,0.080078125
73,173,0,1,6636,1j,0.0703125
74,174,0,1,6727,1j,0.056640625
75,175,0,1,6818,1j,0.009765625
76,176,0,1,6909,1j,-0.015625
77,177,0,1,7000,1j,-0.123046875
78,178,0,1,7090,1j,-0.099609375
79,179,0,1,7181,1j,-0.126953125
80,180,0,1,7272,1j,-0.14453125
81,181,0,1,7363,1j,-0.228515625
82,182,0,1,7454,1j,-0.228515625
83,183,0,1,7545,1j,-0.291015625
84,184,0,1,7636,1j,-0.275390625
85,185,0,1,7727,1j,-0.236328125
86,186,0,1,7818,1j,-0.18359375
87,187,0,1,7909,1j,-0.150390625
88,188,0,1,8000,1j,-0.150390625
89,189,0,1,8090,1j,-0.09375
90,190,0,1,8181,1j,-0.02734375
91,191,0,1,8272,1j,-0.0234375
92,192,0,1,8363,1j,0.005859375
93,193,0,1,8454,1j,0.056640625
94,194,0,1,8545,1j,0.08203125
95,195,0,1,8636,1j,0.1328125
96,196,0,1,8727,1j,0.177734375
97,197,0,1,8818,1j,0.150390625
98,198,0,1,8909,1j,0.16796875
99,199,0,1,9000,1j,0.126953125
