,index,U,M,t,UM,count
0,0,0,0,0,0j,1.0
1,1,0,0,90,0j,-0.3671875
2,2,0,0,181,0j,-0.513671875
3,3,0,0,272,0j,-0.599609375
4,4,0,0,363,0j,-0.59375
5,5,0,0,454,0j,-0.62890625
6,6,0,0,545,0j,-0.654296875
7,7,0,0,636,0j,-0.60546875
8,8,0,0,727,0j,-0.50390625
9,9,0,0,818,0j,-0.3828125
10,10,0,0,909,0j,-0.287109375
11,11,0,0,1000,0j,-0.10546875
12,12,0,0,1090,0j,0.037109375
13,13,0,0,1181,0j,0.2578125
14,14,0,0,1272,0j,0.427734375
15,15,0,0,1363,0j,0.52734375
16,16,0,0,1454,0j,0.712890625
17,17,0,0,1545,0j,0.865234375
18,18,0,0,1636,0j,0.904296875
19,19,0,0,1727,0j,0.970703125
20,20,0,0,1818,0j,0.994140625
21,21,0,0,1909,0j,0.97265625
22,22,0,0,2000,0j,0.91796875
23,23,0,0,2090,0j,0.81640625
24,24,0,0,2181,0j,0.689453125
25,25,0,0,2272,0j,0.55859375
26,26,0,0,2363,0j,0.39453125
27,27,0,0,2454,0j,0.216796875
28,28,0,0,2545,0j,0.109375
29,29,0,0,2636,0j,-0.091796875
30,30,0,0,2727,0j,-0.154296875
31,31,0,0,2818,0j,-0.330078125
32,32,0,0,2909,0j,-0.494140625
33,33,0,0,3000,0j,-0.47265625
34,34,0,0,3090,0j,-0.529296875
35,35,0,0,3181,0j,-0.521484375
36,36,0,0,3272,0j,-0.4921875
37,37,0,0,3363,0j,-0.392578125
38,38,0,0,3454,0j,-0.333984375
39,39,0,0,3545,0j,-0.177734375
40,40,0,0,3636,0j,-0.064453125
41,41,0,0,3727,0j,0.009765625
42,42,0,0,3818,0j,0.1953125
43,43,0,0,3909,0j,0.310546875
44,44,0,0,4000,0j,0.41015625
45,45,0,0,4090,0j,0.46484375
46,46,0,0,4181,0j,0.505859375
47,47,0,0,4272,0j,0.556640625
48,48,0,0,4363,0j,0.5234375
49,49,0,0,4454,0j,0.51171875
50,50,0,0,4545,0j,0.412109375
51,51,0,0,4636,0j,0.37109375
52,52,0,0,4727,0j,0.197265625
53,53,0,0,4818,0j,-0.001953125
54,54,0,0,4909,0j,-0.130859375
55,55,0,0,5000,0j,-0.29296875
56,56,0,0,5090,0j,-0.474609375
57,57,0,0,5181,0j,-0.650390625
58,58,0,0,5272,0j,-0.74609375
59,59,0,0,5363,0j,-0.82421875
60,60,0,0,5454,0j,-0.935546875
61,61,0,0,5545,0j,-0.98828125
62,62,0,0,5636,0j,-1.0
63,63,0,0,5727,0j,-0.9765625
64,64,0,0,5818,0j,-0.90625
65,65,0,0,5909,0j,-0.796875
66,66,0,0,6000,0j,-0.662109375
67,67,0,0,6090,0j,-0.57421875
68,68,0,0,6181,0j,-0.34375
69,69,0,0,6272,0j,-0.193359375
70,70,0,0,6363,0j,-0.07421875
71,71,0,0,6454,0j,0.166015625
72,72,0,0,6545,0j,0.275390625
73,73,0,0,6636,0j,0.421875
74,74,0,0,6727,0j,0.521484375
75,75,0,0,6818,0j,0.5546875
76,76,0,0,6909,0j,0.611328125
77,77,0,0,7000,0j,0.595703125
78,78,0,0,7090,0j,0.541015625
79,79,0,0,7181,0j,0.494140625
80,80,0,0,7272,0j,0.435546875
81,81,0,0,7363,0j,0.251953125
82,82,0,0,7454,0j,0.125
83,83,0,0,7545,0j,-0.03125
84,84,0,0,7636,0j,-0.185546875
85,85,0,0,7727,0j,-0.220703125
86,86,0,0,7818,0j,-0.326171875
87,87,0,0,7909,0j,-0.453125
88,88,0,0,8000,0j,-0.484375
89,89,0,0,8090,0j,-0.474609375
90,90,0,0,8181,0j,-0.544921875
91,91,0,0,8272,0j,-0.4609375
92,92,0,0,8363,0j,-0.3984375
93,93,0,0,8454,0j,-0.2734375
94,94,0,0,8545,0j,-0.11328125
95,95,0,0,8636,0j,0.06640625
96,96,0,0,8727,0j,0.16015625
97,97,0,0,8818,0j,0.35546875
98,98,0,0,8909,0j,0.517578125
99,99,0,0,9000,0j,0.6015625
